SubjID,SubjAge,category,category_nr,visSim,artificiality,item,item_nr,picture_id,RT,Response
11,21,Huftier,10,1,nat,Pferd,9,C10I09_Pferd_0,475,länglich
11,21,Obst,13,0,nat,Kirsche,7,C13I07_Kirsche_0,1852,gleich
11,21,Elektrogerät,3,1,art,Fernseher,2,C03I02_Fernseher_0,1520,gleich
11,21,Gemüse,5,0,nat,Zwiebel,15,C05I15_Zwiebel_0,690,gleich
11,21,Bekleidung,12,1,art,Mantel,15,C12I15_Mantel_0,638,länglich
11,21,Gebäude,4,0,art,Leuchtturm,9,C04I09_Leuchtturm_0,435,länglich
11,21,Insekt,7,0,nat,Libelle,7,C07I07_Libelle_0,627,länglich
11,21,Geschirr,6,0,art,Teekanne,5,C06I05_Teekanne_0,1136,gleich
11,21,Pflanze,14,1,nat,Palme,16,C14I16_Palme_0,544,länglich
11,21,Fahrzeug,19,0,art,Traktor,12,C19I12_Traktor_0,1519,gleich
11,21,Gemüse,5,0,nat,Spargel,16,C05I16_Spargel_0,2161,länglich
11,21,Bekleidung,12,1,art,Bluse,2,C12I02_Bluse_0,1251,länglich
11,21,Huftier,10,1,nat,Ziege,14,C10I14_Ziege_0,437,länglich
11,21,Insekt,7,0,nat,Schmetterling,11,C07I11_Schmetterling_0,1187,gleich
11,21,Werkzeug,25,1,art,Zange,13,C25I13_Zange_0,875,länglich
11,21,Vogel,21,1,nat,Storch,11,C21I11_Storch_0,2160,länglich
11,21,Gebäude,4,0,art,Kirche,8,C04I08_Kirche_0,1580,länglich
11,21,Geschirr,6,0,art,Glas,4,C06I04_Glas_0,676,länglich
11,21,Vogel,21,1,nat,Eule,3,C21I03_Eule_0,740,länglich
11,21,Werkzeug,25,1,art,Schaufel,11,C25I11_Schaufel_0,573,länglich
11,21,Fahrzeug,19,0,art,Bus,2,C19I02_Bus_0,541,länglich
11,21,Pflanze,14,1,nat,Rose,17,C14I17_Rose_0,1115,länglich
11,21,Gemüse,5,0,nat,Brokkoli,4,C05I04_Brokkoli_0,1516,gleich
11,21,Elektrogerät,3,1,art,Waschmaschine,10,C03I10_Waschmaschine_0,652,gleich
11,21,Gemüse,5,0,nat,Möhre,7,C05I07_Möhre_0,1357,länglich
12,21,Werkzeug,25,1,art,Schaufel,11,C25I11_Schaufel_0,1498,länglich
12,21,Obst,13,0,nat,Zitrone,11,C13I11_Zitrone_0,1391,gleich
12,21,Bekleidung,12,1,art,Bluse,2,C12I02_Bluse_0,2174,gleich
12,21,Geschirr,6,0,art,Teekanne,5,C06I05_Teekanne_0,1200,länglich
12,21,Huftier,10,1,nat,Hirsch,4,C10I04_Hirsch_0,1437,gleich
12,21,Fahrzeug,19,0,art,Roller,10,C19I10_Roller_0,2687,keineAhnung
12,21,Werkzeug,25,1,art,Hammer,3,C25I03_Hammer_0,2355,länglich
12,21,Bekleidung,12,1,art,Mantel,15,C12I15_Mantel_0,2989,gleich
12,21,Insekt,7,0,nat,Libelle,7,C07I07_Libelle_0,925,länglich
12,21,Bekleidung,12,1,art,Hemd,3,C12I03_Hemd_0,1220,gleich
12,21,Huftier,10,1,nat,Kuh,7,C10I07_Kuh_0,1920,länglich
12,21,Elektrogerät,3,1,art,Spülmaschine,4,C03I04_Spülmaschine_0,1104,gleich
12,21,Insekt,7,0,nat,Marienkäfer,9,C07I09_Marienkäfer_0,2179,gleich
12,21,Gebäude,4,0,art,Kirche,8,C04I08_Kirche_0,2288,länglich
12,21,Pflanze,14,1,nat,Löwenzahn,10,C14I10_Löwenzahn_0,1308,gleich
12,21,Werkzeug,25,1,art,Säge,5,C25I05_Säge_0,1708,länglich
12,21,Vogel,21,1,nat,Papagei,7,C21I07_Papagei_0,877,gleich
12,21,Fahrzeug,19,0,art,Traktor,12,C19I12_Traktor_0,1442,länglich
12,21,Insekt,7,0,nat,Ameise,1,C07I01_Ameise_0,4131,länglich
12,21,Elektrogerät,3,1,art,Toaster,9,C03I09_Toaster_0,691,gleich
12,21,Fahrzeug,19,0,art,Auto,1,C19I01_Auto_0,1167,länglich
12,21,Pflanze,14,1,nat,Rose,17,C14I17_Rose_0,892,gleich
12,21,Werkzeug,25,1,art,Axt,1,C25I01_Axt_0,1314,gleich
12,21,Gemüse,5,0,nat,Brokkoli,4,C05I04_Brokkoli_0,1460,gleich
12,21,Bekleidung,12,1,art,Uniform,12,C12I12_Uniform_0,1163,länglich
12,21,Obst,13,0,nat,Kirsche,7,C13I07_Kirsche_0,755,gleich
12,21,Gemüse,5,0,nat,Spargel,16,C05I16_Spargel_0,1147,länglich
12,21,Gebäude,4,0,art,Pyramide,11,C04I11_Pyramide_0,1057,gleich
12,21,Vogel,21,1,nat,Taube,12,C21I12_Taube_0,1586,gleich
12,21,Obst,13,0,nat,Himbeere,5,C13I05_Himbeere_0,676,gleich
12,21,Insekt,7,0,nat,Fliege,3,C07I03_Fliege_0,829,gleich
12,21,Fahrzeug,19,0,art,Fahrrad,4,C19I04_Fahrrad_0,1087,länglich
12,21,Werkzeug,25,1,art,Zange,13,C25I13_Zange_0,1085,länglich
12,21,Gemüse,5,0,nat,Zwiebel,15,C05I15_Zwiebel_0,804,gleich
12,21,Insekt,7,0,nat,Schmetterling,11,C07I11_Schmetterling_0,1819,gleich
12,21,Pflanze,14,1,nat,Sonnenblume,19,C14I19_Sonnenblume_0,1457,gleich
12,21,Geschirr,6,0,art,Salzstreuer,7,C06I07_Salzstreuer_0,1585,gleich
12,21,Pflanze,14,1,nat,Palme,16,C14I16_Palme_0,1773,länglich
12,21,Elektrogerät,3,1,art,Mikrowelle,8,C03I08_Mikrowelle_0,883,gleich
12,21,Gemüse,5,0,nat,Möhre,7,C05I07_Möhre_0,781,länglich
12,21,Vogel,21,1,nat,Eule,3,C21I03_Eule_0,1308,länglich
12,21,Geschirr,6,0,art,Teller,12,C06I12_Teller_0,852,gleich
12,21,Obst,13,0,nat,Apfel,1,C13I01_Apfel_0,948,gleich
12,21,Elektrogerät,3,1,art,Fernseher,2,C03I02_Fernseher_0,735,gleich
12,21,Vogel,21,1,nat,Storch,11,C21I11_Storch_0,1282,länglich
12,21,Geschirr,6,0,art,Glas,4,C06I04_Glas_0,1744,länglich
12,21,Elektrogerät,3,1,art,Waschmaschine,10,C03I10_Waschmaschine_0,912,gleich
12,21,Obst,13,0,nat,Banane,3,C13I03_Banane_0,1476,gleich
12,21,Geschirr,6,0,art,Schüssel,10,C06I10_Schüssel_0,1603,gleich
12,21,Pflanze,14,1,nat,Tulpe,21,C14I21_Tulpe_0,1099,gleich
12,21,Gebäude,4,0,art,Windmühle,15,C04I15_Windmühle_0,2594,gleich
12,21,Huftier,10,1,nat,Esel,1,C10I01_Esel_0,815,länglich
12,21,Fahrzeug,19,0,art,Bus,2,C19I02_Bus_0,799,länglich
12,21,Gemüse,5,0,nat,Paprika,11,C05I11_Paprika_0,3883,gleich
12,21,Gebäude,4,0,art,Iglu,7,C04I07_Iglu_0,1055,gleich
12,21,Huftier,10,1,nat,Ziege,14,C10I14_Ziege_0,716,länglich
12,21,Bekleidung,12,1,art,Jacke,6,C12I06_Jacke_0,880,gleich
12,21,Gebäude,4,0,art,Leuchtturm,9,C04I09_Leuchtturm_0,821,länglich
12,21,Vogel,21,1,nat,Adler,1,C21I01_Adler_0,1004,länglich
12,21,Huftier,10,1,nat,Pferd,9,C10I09_Pferd_0,1279,gleich
13,24,Elektrogerät,3,1,art,Mikrowelle,8,C03I08_Mikrowelle_0,831,gleich
13,24,Fahrzeug,19,0,art,Bus,2,C19I02_Bus_0,1522,länglich
13,24,Vogel,21,1,nat,Storch,11,C21I11_Storch_0,1083,länglich
13,24,Gemüse,5,0,nat,Spargel,16,C05I16_Spargel_0,642,länglich
13,24,Werkzeug,25,1,art,Zange,13,C25I13_Zange_0,385,länglich
13,24,Huftier,10,1,nat,Hirsch,4,C10I04_Hirsch_0,836,gleich
13,24,Insekt,7,0,nat,Fliege,3,C07I03_Fliege_0,1010,länglich
13,24,Geschirr,6,0,art,Salzstreuer,7,C06I07_Salzstreuer_0,1140,länglich
13,24,Obst,13,0,nat,Himbeere,5,C13I05_Himbeere_0,675,gleich
13,24,Elektrogerät,3,1,art,Spülmaschine,4,C03I04_Spülmaschine_0,1236,länglich
13,24,Huftier,10,1,nat,Ziege,14,C10I14_Ziege_0,1074,länglich
13,24,Bekleidung,12,1,art,Mantel,15,C12I15_Mantel_0,943,länglich
13,24,Gemüse,5,0,nat,Brokkoli,4,C05I04_Brokkoli_0,673,gleich
13,24,Vogel,21,1,nat,Adler,1,C21I01_Adler_0,545,länglich
13,24,Pflanze,14,1,nat,Sonnenblume,19,C14I19_Sonnenblume_0,831,länglich
13,24,Gebäude,4,0,art,Windmühle,15,C04I15_Windmühle_0,747,gleich
13,24,Insekt,7,0,nat,Schmetterling,11,C07I11_Schmetterling_0,1841,gleich
13,24,Gebäude,4,0,art,Iglu,7,C04I07_Iglu_0,1518,gleich
13,24,Werkzeug,25,1,art,Axt,1,C25I01_Axt_0,827,länglich
13,24,Fahrzeug,19,0,art,Roller,10,C19I10_Roller_0,1262,länglich
13,24,Pflanze,14,1,nat,Löwenzahn,10,C14I10_Löwenzahn_0,1215,länglich
13,24,Elektrogerät,3,1,art,Waschmaschine,10,C03I10_Waschmaschine_0,788,gleich
13,24,Geschirr,6,0,art,Teller,12,C06I12_Teller_0,927,länglich
13,24,Huftier,10,1,nat,Kuh,7,C10I07_Kuh_0,2208,länglich
13,24,Elektrogerät,3,1,art,Toaster,9,C03I09_Toaster_0,1082,länglich
13,24,Gemüse,5,0,nat,Möhre,7,C05I07_Möhre_0,652,länglich
13,24,Elektrogerät,3,1,art,Fernseher,2,C03I02_Fernseher_0,496,gleich
13,24,Vogel,21,1,nat,Taube,12,C21I12_Taube_0,418,länglich
13,24,Gebäude,4,0,art,Kirche,8,C04I08_Kirche_0,1117,länglich
13,24,Insekt,7,0,nat,Ameise,1,C07I01_Ameise_0,836,länglich
13,24,Vogel,21,1,nat,Eule,3,C21I03_Eule_0,622,länglich
13,24,Obst,13,0,nat,Zitrone,11,C13I11_Zitrone_0,766,gleich
13,24,Fahrzeug,19,0,art,Traktor,12,C19I12_Traktor_0,1759,länglich
13,24,Bekleidung,12,1,art,Bluse,2,C12I02_Bluse_0,1188,gleich
13,24,Gemüse,5,0,nat,Paprika,11,C05I11_Paprika_0,2131,keineAhnung
13,24,Insekt,7,0,nat,Marienkäfer,9,C07I09_Marienkäfer_0,1376,gleich
13,24,Geschirr,6,0,art,Schüssel,10,C06I10_Schüssel_0,786,gleich
13,24,Vogel,21,1,nat,Papagei,7,C21I07_Papagei_0,475,länglich
13,24,Gebäude,4,0,art,Leuchtturm,9,C04I09_Leuchtturm_0,525,länglich
13,24,Gemüse,5,0,nat,Zwiebel,15,C05I15_Zwiebel_0,963,gleich
13,24,Huftier,10,1,nat,Pferd,9,C10I09_Pferd_0,2732,länglich
13,24,Obst,13,0,nat,Kirsche,7,C13I07_Kirsche_0,1253,keineAhnung
13,24,Bekleidung,12,1,art,Hemd,3,C12I03_Hemd_0,691,gleich
13,24,Fahrzeug,19,0,art,Fahrrad,4,C19I04_Fahrrad_0,2338,keineAhnung
13,24,Huftier,10,1,nat,Esel,1,C10I01_Esel_0,844,länglich
13,24,Gebäude,4,0,art,Pyramide,11,C04I11_Pyramide_0,573,gleich
13,24,Obst,13,0,nat,Banane,3,C13I03_Banane_0,683,länglich
13,24,Werkzeug,25,1,art,Hammer,3,C25I03_Hammer_0,511,länglich
13,24,Geschirr,6,0,art,Teekanne,5,C06I05_Teekanne_0,1378,keineAhnung
13,24,Pflanze,14,1,nat,Rose,17,C14I17_Rose_0,898,länglich
13,24,Insekt,7,0,nat,Libelle,7,C07I07_Libelle_0,386,länglich
13,24,Werkzeug,25,1,art,Schaufel,11,C25I11_Schaufel_0,1633,länglich
13,24,Pflanze,14,1,nat,Palme,16,C14I16_Palme_0,369,länglich
13,24,Bekleidung,12,1,art,Jacke,6,C12I06_Jacke_0,733,keineAhnung
13,24,Obst,13,0,nat,Apfel,1,C13I01_Apfel_0,577,gleich
13,24,Bekleidung,12,1,art,Uniform,12,C12I12_Uniform_0,558,gleich
13,24,Geschirr,6,0,art,Glas,4,C06I04_Glas_0,416,länglich
13,24,Pflanze,14,1,nat,Tulpe,21,C14I21_Tulpe_0,1620,keineAhnung
13,24,Werkzeug,25,1,art,Säge,5,C25I05_Säge_0,557,länglich
13,24,Fahrzeug,19,0,art,Auto,1,C19I01_Auto_0,1714,länglich
14,21,Geschirr,6,0,art,Schüssel,10,C06I10_Schüssel_0,2114,gleich
14,21,Huftier,10,1,nat,Kuh,7,C10I07_Kuh_0,2017,länglich
14,21,Geschirr,6,0,art,Salzstreuer,7,C06I07_Salzstreuer_0,1246,länglich
14,21,Vogel,21,1,nat,Eule,3,C21I03_Eule_0,1067,länglich
14,21,Fahrzeug,19,0,art,Fahrrad,4,C19I04_Fahrrad_0,1948,länglich
14,21,Elektrogerät,3,1,art,Waschmaschine,10,C03I10_Waschmaschine_0,771,gleich
14,21,Obst,13,0,nat,Kirsche,7,C13I07_Kirsche_0,5404,gleich
14,21,Huftier,10,1,nat,Ziege,14,C10I14_Ziege_0,1325,länglich
14,21,Bekleidung,12,1,art,Bluse,2,C12I02_Bluse_0,1396,gleich
14,21,Gebäude,4,0,art,Pyramide,11,C04I11_Pyramide_0,3218,gleich
14,21,Geschirr,6,0,art,Teller,12,C06I12_Teller_0,1665,gleich
14,21,Huftier,10,1,nat,Esel,1,C10I01_Esel_0,1443,länglich
14,21,Fahrzeug,19,0,art,Traktor,12,C19I12_Traktor_0,1598,gleich
14,21,Pflanze,14,1,nat,Tulpe,21,C14I21_Tulpe_0,1039,länglich
14,21,Gebäude,4,0,art,Windmühle,15,C04I15_Windmühle_0,2769,gleich
14,21,Gemüse,5,0,nat,Paprika,11,C05I11_Paprika_0,1280,gleich
14,21,Elektrogerät,3,1,art,Spülmaschine,4,C03I04_Spülmaschine_0,863,gleich
14,21,Werkzeug,25,1,art,Schaufel,11,C25I11_Schaufel_0,896,länglich
14,21,Gemüse,5,0,nat,Möhre,7,C05I07_Möhre_0,802,länglich
14,21,Elektrogerät,3,1,art,Fernseher,2,C03I02_Fernseher_0,722,gleich
14,21,Obst,13,0,nat,Banane,3,C13I03_Banane_0,658,länglich
14,21,Elektrogerät,3,1,art,Mikrowelle,8,C03I08_Mikrowelle_0,940,gleich
14,21,Insekt,7,0,nat,Libelle,7,C07I07_Libelle_0,796,länglich
14,21,Werkzeug,25,1,art,Zange,13,C25I13_Zange_0,818,länglich
14,21,Bekleidung,12,1,art,Mantel,15,C12I15_Mantel_0,1089,länglich
14,21,Gemüse,5,0,nat,Brokkoli,4,C05I04_Brokkoli_0,978,gleich
14,21,Elektrogerät,3,1,art,Toaster,9,C03I09_Toaster_0,1932,gleich
14,21,Insekt,7,0,nat,Fliege,3,C07I03_Fliege_0,1324,länglich
14,21,Pflanze,14,1,nat,Rose,17,C14I17_Rose_0,861,länglich
14,21,Geschirr,6,0,art,Glas,4,C06I04_Glas_0,956,länglich
14,21,Pflanze,14,1,nat,Sonnenblume,19,C14I19_Sonnenblume_0,991,länglich
14,21,Obst,13,0,nat,Apfel,1,C13I01_Apfel_0,675,gleich
14,21,Werkzeug,25,1,art,Axt,1,C25I01_Axt_0,843,länglich
14,21,Gemüse,5,0,nat,Spargel,16,C05I16_Spargel_0,861,länglich
14,21,Werkzeug,25,1,art,Hammer,3,C25I03_Hammer_0,689,länglich
14,21,Vogel,21,1,nat,Storch,11,C21I11_Storch_0,3664,länglich
14,21,Gebäude,4,0,art,Kirche,8,C04I08_Kirche_0,2719,länglich
14,21,Huftier,10,1,nat,Hirsch,4,C10I04_Hirsch_0,2353,gleich
14,21,Fahrzeug,19,0,art,Bus,2,C19I02_Bus_0,914,länglich
14,21,Gebäude,4,0,art,Iglu,7,C04I07_Iglu_0,923,gleich
14,21,Obst,13,0,nat,Himbeere,5,C13I05_Himbeere_0,493,gleich
14,21,Huftier,10,1,nat,Pferd,9,C10I09_Pferd_0,543,länglich
14,21,Vogel,21,1,nat,Papagei,7,C21I07_Papagei_0,620,länglich
14,21,Bekleidung,12,1,art,Hemd,3,C12I03_Hemd_0,571,gleich
14,21,Geschirr,6,0,art,Teekanne,5,C06I05_Teekanne_0,659,gleich
14,21,Pflanze,14,1,nat,Palme,16,C14I16_Palme_0,542,länglich
14,21,Vogel,21,1,nat,Adler,1,C21I01_Adler_0,624,länglich
14,21,Fahrzeug,19,0,art,Roller,10,C19I10_Roller_0,1052,länglich
14,21,Insekt,7,0,nat,Schmetterling,11,C07I11_Schmetterling_0,811,gleich
14,21,Bekleidung,12,1,art,Jacke,6,C12I06_Jacke_0,978,gleich
14,21,Insekt,7,0,nat,Marienkäfer,9,C07I09_Marienkäfer_0,754,gleich
14,21,Vogel,21,1,nat,Taube,12,C21I12_Taube_0,692,länglich
14,21,Bekleidung,12,1,art,Uniform,12,C12I12_Uniform_0,573,gleich
14,21,Obst,13,0,nat,Zitrone,11,C13I11_Zitrone_0,741,gleich
14,21,Werkzeug,25,1,art,Säge,5,C25I05_Säge_0,1178,länglich
14,21,Gebäude,4,0,art,Leuchtturm,9,C04I09_Leuchtturm_0,1348,länglich
14,21,Pflanze,14,1,nat,Löwenzahn,10,C14I10_Löwenzahn_0,688,länglich
14,21,Insekt,7,0,nat,Ameise,1,C07I01_Ameise_0,2909,länglich
14,21,Fahrzeug,19,0,art,Auto,1,C19I01_Auto_0,1060,länglich
14,21,Gemüse,5,0,nat,Zwiebel,15,C05I15_Zwiebel_0,675,gleich
15,31,Gebäude,4,0,art,Pyramide,11,C04I11_Pyramide_0,628,gleich
15,31,Obst,13,0,nat,Banane,3,C13I03_Banane_0,443,länglich
15,31,Vogel,21,1,nat,Storch,11,C21I11_Storch_0,3169,gleich
15,31,Huftier,10,1,nat,Esel,1,C10I01_Esel_0,626,länglich
15,31,Fahrzeug,19,0,art,Fahrrad,4,C19I04_Fahrrad_0,404,länglich
15,31,Gebäude,4,0,art,Windmühle,15,C04I15_Windmühle_0,624,gleich
15,31,Geschirr,6,0,art,Salzstreuer,7,C06I07_Salzstreuer_0,866,länglich
15,31,Pflanze,14,1,nat,Sonnenblume,19,C14I19_Sonnenblume_0,1726,keineAhnung
15,31,Bekleidung,12,1,art,Jacke,6,C12I06_Jacke_0,721,gleich
15,31,Huftier,10,1,nat,Kuh,7,C10I07_Kuh_0,514,länglich
15,31,Gemüse,5,0,nat,Zwiebel,15,C05I15_Zwiebel_0,539,gleich
15,31,Werkzeug,25,1,art,Schaufel,11,C25I11_Schaufel_0,459,länglich
15,31,Insekt,7,0,nat,Fliege,3,C07I03_Fliege_0,3295,gleich
15,31,Gemüse,5,0,nat,Paprika,11,C05I11_Paprika_0,546,gleich
15,31,Bekleidung,12,1,art,Bluse,2,C12I02_Bluse_0,750,gleich
15,31,Werkzeug,25,1,art,Säge,5,C25I05_Säge_0,2346,gleich
15,31,Fahrzeug,19,0,art,Roller,10,C19I10_Roller_0,339,länglich
15,31,Pflanze,14,1,nat,Tulpe,21,C14I21_Tulpe_0,2879,gleich
15,31,Fahrzeug,19,0,art,Auto,1,C19I01_Auto_0,304,länglich
15,31,Obst,13,0,nat,Himbeere,5,C13I05_Himbeere_0,500,gleich
15,31,Vogel,21,1,nat,Adler,1,C21I01_Adler_0,543,länglich
15,31,Werkzeug,25,1,art,Hammer,3,C25I03_Hammer_0,753,länglich
15,31,Insekt,7,0,nat,Marienkäfer,9,C07I09_Marienkäfer_0,444,gleich
15,31,Pflanze,14,1,nat,Palme,16,C14I16_Palme_0,515,länglich
15,31,Fahrzeug,19,0,art,Bus,2,C19I02_Bus_0,1424,gleich
15,31,Vogel,21,1,nat,Papagei,7,C21I07_Papagei_0,451,länglich
15,31,Werkzeug,25,1,art,Axt,1,C25I01_Axt_0,3579,länglich
15,31,Bekleidung,12,1,art,Uniform,12,C12I12_Uniform_0,1107,gleich
15,31,Gebäude,4,0,art,Leuchtturm,9,C04I09_Leuchtturm_0,1234,länglich
15,31,Obst,13,0,nat,Kirsche,7,C13I07_Kirsche_0,752,länglich
15,31,Huftier,10,1,nat,Hirsch,4,C10I04_Hirsch_0,2452,gleich
15,31,Insekt,7,0,nat,Libelle,7,C07I07_Libelle_0,3007,keineAhnung
15,31,Geschirr,6,0,art,Glas,4,C06I04_Glas_0,543,länglich
15,31,Werkzeug,25,1,art,Zange,13,C25I13_Zange_0,1700,gleich
15,31,Huftier,10,1,nat,Ziege,14,C10I14_Ziege_0,658,länglich
15,31,Elektrogerät,3,1,art,Waschmaschine,10,C03I10_Waschmaschine_0,576,gleich
15,31,Gemüse,5,0,nat,Möhre,7,C05I07_Möhre_0,468,länglich
15,31,Fahrzeug,19,0,art,Traktor,12,C19I12_Traktor_0,771,gleich
15,31,Bekleidung,12,1,art,Hemd,3,C12I03_Hemd_0,833,gleich
15,31,Gebäude,4,0,art,Kirche,8,C04I08_Kirche_0,528,länglich
15,31,Insekt,7,0,nat,Schmetterling,11,C07I11_Schmetterling_0,1197,gleich
15,31,Geschirr,6,0,art,Teekanne,5,C06I05_Teekanne_0,1521,keineAhnung
15,31,Vogel,21,1,nat,Eule,3,C21I03_Eule_0,1635,länglich
15,31,Elektrogerät,3,1,art,Mikrowelle,8,C03I08_Mikrowelle_0,496,länglich
15,31,Obst,13,0,nat,Zitrone,11,C13I11_Zitrone_0,1010,gleich
15,31,Vogel,21,1,nat,Taube,12,C21I12_Taube_0,524,länglich
15,31,Geschirr,6,0,art,Teller,12,C06I12_Teller_0,482,gleich
15,31,Elektrogerät,3,1,art,Spülmaschine,4,C03I04_Spülmaschine_0,1148,gleich
15,31,Pflanze,14,1,nat,Rose,17,C14I17_Rose_0,2045,gleich
15,31,Bekleidung,12,1,art,Mantel,15,C12I15_Mantel_0,1051,gleich
15,31,Insekt,7,0,nat,Ameise,1,C07I01_Ameise_0,5070,gleich
15,31,Gemüse,5,0,nat,Brokkoli,4,C05I04_Brokkoli_0,1011,gleich
15,31,Elektrogerät,3,1,art,Toaster,9,C03I09_Toaster_0,960,länglich
15,31,Gemüse,5,0,nat,Spargel,16,C05I16_Spargel_0,540,länglich
15,31,Geschirr,6,0,art,Schüssel,10,C06I10_Schüssel_0,1728,länglich
15,31,Pflanze,14,1,nat,Löwenzahn,10,C14I10_Löwenzahn_0,1330,gleich
15,31,Gebäude,4,0,art,Iglu,7,C04I07_Iglu_0,880,länglich
15,31,Obst,13,0,nat,Apfel,1,C13I01_Apfel_0,336,gleich
15,31,Elektrogerät,3,1,art,Fernseher,2,C03I02_Fernseher_0,383,gleich
15,31,Huftier,10,1,nat,Pferd,9,C10I09_Pferd_0,436,länglich
16,22,Elektrogerät,3,1,art,Spülmaschine,4,C03I04_Spülmaschine_0,3036,gleich
16,22,Obst,13,0,nat,Himbeere,5,C13I05_Himbeere_0,1467,gleich
16,22,Insekt,7,0,nat,Fliege,3,C07I03_Fliege_0,1309,länglich
16,22,Vogel,21,1,nat,Storch,11,C21I11_Storch_0,1615,länglich
16,22,Elektrogerät,3,1,art,Mikrowelle,8,C03I08_Mikrowelle_0,995,länglich
16,22,Fahrzeug,19,0,art,Traktor,12,C19I12_Traktor_0,1867,länglich
16,22,Gebäude,4,0,art,Kirche,8,C04I08_Kirche_0,1093,länglich
16,22,Insekt,7,0,nat,Schmetterling,11,C07I11_Schmetterling_0,1165,gleich
16,22,Bekleidung,12,1,art,Mantel,15,C12I15_Mantel_0,2098,gleich
16,22,Gemüse,5,0,nat,Paprika,11,C05I11_Paprika_0,2266,keineAhnung
16,22,Gebäude,4,0,art,Iglu,7,C04I07_Iglu_0,1760,gleich
16,22,Werkzeug,25,1,art,Axt,1,C25I01_Axt_0,705,länglich
16,22,Obst,13,0,nat,Apfel,1,C13I01_Apfel_0,1332,gleich
16,22,Elektrogerät,3,1,art,Fernseher,2,C03I02_Fernseher_0,862,länglich
16,22,Geschirr,6,0,art,Teller,12,C06I12_Teller_0,908,gleich
16,22,Pflanze,14,1,nat,Tulpe,21,C14I21_Tulpe_0,2782,länglich
16,22,Gemüse,5,0,nat,Brokkoli,4,C05I04_Brokkoli_0,2385,gleich
16,22,Pflanze,14,1,nat,Sonnenblume,19,C14I19_Sonnenblume_0,2961,länglich
16,22,Fahrzeug,19,0,art,Fahrrad,4,C19I04_Fahrrad_0,844,länglich
16,22,Insekt,7,0,nat,Ameise,1,C07I01_Ameise_0,1243,gleich
16,22,Vogel,21,1,nat,Adler,1,C21I01_Adler_0,3037,keineAhnung
16,22,Gebäude,4,0,art,Leuchtturm,9,C04I09_Leuchtturm_0,1940,länglich
16,22,Huftier,10,1,nat,Esel,1,C10I01_Esel_0,799,länglich
16,22,Geschirr,6,0,art,Teekanne,5,C06I05_Teekanne_0,756,gleich
16,22,Fahrzeug,19,0,art,Auto,1,C19I01_Auto_0,404,länglich
16,22,Obst,13,0,nat,Kirsche,7,C13I07_Kirsche_0,3618,gleich
16,22,Bekleidung,12,1,art,Jacke,6,C12I06_Jacke_0,1133,länglich
16,22,Huftier,10,1,nat,Pferd,9,C10I09_Pferd_0,512,länglich
16,22,Insekt,7,0,nat,Marienkäfer,9,C07I09_Marienkäfer_0,988,gleich
16,22,Vogel,21,1,nat,Eule,3,C21I03_Eule_0,1810,gleich
16,22,Bekleidung,12,1,art,Uniform,12,C12I12_Uniform_0,2050,keineAhnung
16,22,Insekt,7,0,nat,Libelle,7,C07I07_Libelle_0,948,länglich
16,22,Gebäude,4,0,art,Pyramide,11,C04I11_Pyramide_0,955,gleich
16,22,Vogel,21,1,nat,Papagei,7,C21I07_Papagei_0,827,länglich
16,22,Geschirr,6,0,art,Schüssel,10,C06I10_Schüssel_0,652,gleich
16,22,Fahrzeug,19,0,art,Bus,2,C19I02_Bus_0,604,länglich
16,22,Pflanze,14,1,nat,Palme,16,C14I16_Palme_0,1260,länglich
16,22,Huftier,10,1,nat,Ziege,14,C10I14_Ziege_0,412,länglich
16,22,Geschirr,6,0,art,Salzstreuer,7,C06I07_Salzstreuer_0,942,länglich
16,22,Huftier,10,1,nat,Hirsch,4,C10I04_Hirsch_0,820,länglich
16,22,Gemüse,5,0,nat,Spargel,16,C05I16_Spargel_0,851,länglich
16,22,Fahrzeug,19,0,art,Roller,10,C19I10_Roller_0,6337,gleich
16,22,Vogel,21,1,nat,Taube,12,C21I12_Taube_0,1116,länglich
16,22,Gebäude,4,0,art,Windmühle,15,C04I15_Windmühle_0,3309,länglich
16,22,Werkzeug,25,1,art,Säge,5,C25I05_Säge_0,867,länglich
16,22,Pflanze,14,1,nat,Löwenzahn,10,C14I10_Löwenzahn_0,2783,länglich
16,22,Gemüse,5,0,nat,Möhre,7,C05I07_Möhre_0,658,länglich
16,22,Werkzeug,25,1,art,Hammer,3,C25I03_Hammer_0,619,länglich
16,22,Bekleidung,12,1,art,Hemd,3,C12I03_Hemd_0,685,gleich
16,22,Obst,13,0,nat,Zitrone,11,C13I11_Zitrone_0,1985,gleich
16,22,Elektrogerät,3,1,art,Waschmaschine,10,C03I10_Waschmaschine_0,1118,gleich
16,22,Werkzeug,25,1,art,Schaufel,11,C25I11_Schaufel_0,668,länglich
16,22,Obst,13,0,nat,Banane,3,C13I03_Banane_0,843,länglich
16,22,Geschirr,6,0,art,Glas,4,C06I04_Glas_0,1425,länglich
16,22,Pflanze,14,1,nat,Rose,17,C14I17_Rose_0,2595,keineAhnung
16,22,Elektrogerät,3,1,art,Toaster,9,C03I09_Toaster_0,2283,gleich
16,22,Werkzeug,25,1,art,Zange,13,C25I13_Zange_0,559,länglich
16,22,Gemüse,5,0,nat,Zwiebel,15,C05I15_Zwiebel_0,642,gleich
