SubjID,SubjAge,category,category_nr,visSim,artificiality,item,item_nr,picture_id,RT,Response
11,19,Insekt,7,0,nat,Marienkäfer,9,C07I09_Marienkäfer_0,1627,diagonal1
11,19,Bekleidung,12,1,art,Hemd,3,C12I03_Hemd_0,5114,diagonal1
11,19,Gebäude,4,0,art,Windmühle,15,C04I15_Windmühle_0,4529,diagonal2
11,19,Pflanze,14,1,nat,Löwenzahn,10,C14I10_Löwenzahn_0,2102,vertikal
11,19,Huftier,10,1,nat,Kuh,7,C10I07_Kuh_0,2245,vertikal
11,19,Gemüse,5,0,nat,Paprika,11,C05I11_Paprika_0,2144,vertikal
11,19,Gebäude,4,0,art,Pyramide,11,C04I11_Pyramide_0,1508,diagonal1
11,19,Insekt,7,0,nat,Fliege,3,C07I03_Fliege_0,7106,diagonal1
11,19,Huftier,10,1,nat,Hirsch,4,C10I04_Hirsch_0,1763,diagonal1
11,19,Werkzeug,25,1,art,Hammer,3,C25I03_Hammer_0,1650,diagonal1
11,19,Geschirr,6,0,art,Schüssel,10,C06I10_Schüssel_0,2277,vertikal
11,19,Huftier,10,1,nat,Pferd,9,C10I09_Pferd_0,1561,vertikal
11,19,Obst,13,0,nat,Kirsche,7,C13I07_Kirsche_0,5524,horizontal
11,19,Elektrogerät,3,1,art,Fernseher,2,C03I02_Fernseher_0,1171,horizontal
11,19,Gemüse,5,0,nat,Zwiebel,15,C05I15_Zwiebel_0,1738,diagonal1
11,19,Bekleidung,12,1,art,Mantel,15,C12I15_Mantel_0,973,vertikal
11,19,Gebäude,4,0,art,Leuchtturm,9,C04I09_Leuchtturm_0,1514,vertikal
11,19,Insekt,7,0,nat,Libelle,7,C07I07_Libelle_0,1175,diagonal1
11,19,Geschirr,6,0,art,Teekanne,5,C06I05_Teekanne_0,2863,diagonal2
11,19,Pflanze,14,1,nat,Palme,16,C14I16_Palme_0,2790,vertikal
11,19,Fahrzeug,19,0,art,Traktor,12,C19I12_Traktor_0,4286,horizontal
11,19,Gemüse,5,0,nat,Spargel,16,C05I16_Spargel_0,1016,diagonal1
11,19,Bekleidung,12,1,art,Bluse,2,C12I02_Bluse_0,1220,vertikal
11,19,Huftier,10,1,nat,Ziege,14,C10I14_Ziege_0,1435,horizontal
11,19,Insekt,7,0,nat,Schmetterling,11,C07I11_Schmetterling_0,8499,diagonal1
11,19,Werkzeug,25,1,art,Zange,13,C25I13_Zange_0,1124,diagonal1
11,19,Vogel,21,1,nat,Storch,11,C21I11_Storch_0,3282,diagonal2
11,19,Gebäude,4,0,art,Kirche,8,C04I08_Kirche_0,1163,horizontal
11,19,Geschirr,6,0,art,Glas,4,C06I04_Glas_0,1033,vertikal
11,19,Vogel,21,1,nat,Eule,3,C21I03_Eule_0,1576,diagonal1
11,19,Werkzeug,25,1,art,Schaufel,11,C25I11_Schaufel_0,790,diagonal1
11,19,Fahrzeug,19,0,art,Bus,2,C19I02_Bus_0,3216,diagonal2
11,19,Pflanze,14,1,nat,Rose,17,C14I17_Rose_0,1002,diagonal1
11,19,Gemüse,5,0,nat,Brokkoli,4,C05I04_Brokkoli_0,2281,vertikal
11,19,Elektrogerät,3,1,art,Waschmaschine,10,C03I10_Waschmaschine_0,1955,vertikal
11,19,Gemüse,5,0,nat,Möhre,7,C05I07_Möhre_0,1116,diagonal1
12,18,Werkzeug,25,1,art,Schaufel,11,C25I11_Schaufel_0,929,diagonal1
12,18,Obst,13,0,nat,Zitrone,11,C13I11_Zitrone_0,2033,horizontal
12,18,Bekleidung,12,1,art,Bluse,2,C12I02_Bluse_0,745,vertikal
12,18,Geschirr,6,0,art,Teekanne,5,C06I05_Teekanne_0,9338,vertikal
12,18,Huftier,10,1,nat,Hirsch,4,C10I04_Hirsch_0,1379,horizontal
12,18,Fahrzeug,19,0,art,Roller,10,C19I10_Roller_0,10848,horizontal
12,18,Werkzeug,25,1,art,Hammer,3,C25I03_Hammer_0,623,diagonal1
12,18,Bekleidung,12,1,art,Mantel,15,C12I15_Mantel_0,582,vertikal
12,18,Insekt,7,0,nat,Libelle,7,C07I07_Libelle_0,574,diagonal1
12,18,Bekleidung,12,1,art,Hemd,3,C12I03_Hemd_0,1234,vertikal
12,18,Huftier,10,1,nat,Kuh,7,C10I07_Kuh_0,713,horizontal
12,18,Elektrogerät,3,1,art,Spülmaschine,4,C03I04_Spülmaschine_0,3606,vertikal
12,18,Insekt,7,0,nat,Marienkäfer,9,C07I09_Marienkäfer_0,3640,diagonal1
12,18,Gebäude,4,0,art,Kirche,8,C04I08_Kirche_0,934,horizontal
12,18,Pflanze,14,1,nat,Löwenzahn,10,C14I10_Löwenzahn_0,840,vertikal
12,18,Werkzeug,25,1,art,Säge,5,C25I05_Säge_0,666,diagonal1
12,18,Vogel,21,1,nat,Papagei,7,C21I07_Papagei_0,752,diagonal1
12,18,Fahrzeug,19,0,art,Traktor,12,C19I12_Traktor_0,1660,horizontal
12,18,Insekt,7,0,nat,Ameise,1,C07I01_Ameise_0,1270,horizontal
12,18,Elektrogerät,3,1,art,Toaster,9,C03I09_Toaster_0,6738,diagonal2
12,18,Fahrzeug,19,0,art,Auto,1,C19I01_Auto_0,638,horizontal
12,18,Pflanze,14,1,nat,Rose,17,C14I17_Rose_0,934,vertikal
12,18,Werkzeug,25,1,art,Axt,1,C25I01_Axt_0,636,diagonal1
12,18,Gemüse,5,0,nat,Brokkoli,4,C05I04_Brokkoli_0,652,vertikal
12,18,Bekleidung,12,1,art,Uniform,12,C12I12_Uniform_0,652,vertikal
12,18,Obst,13,0,nat,Kirsche,7,C13I07_Kirsche_0,6504,vertikal
12,18,Gemüse,5,0,nat,Spargel,16,C05I16_Spargel_0,572,diagonal1
12,18,Gebäude,4,0,art,Pyramide,11,C04I11_Pyramide_0,14489,horizontal
12,18,Vogel,21,1,nat,Taube,12,C21I12_Taube_0,1001,diagonal1
12,18,Obst,13,0,nat,Himbeere,5,C13I05_Himbeere_0,5357,horizontal
12,18,Insekt,7,0,nat,Fliege,3,C07I03_Fliege_0,1441,horizontal
12,18,Fahrzeug,19,0,art,Fahrrad,4,C19I04_Fahrrad_0,987,horizontal
12,18,Werkzeug,25,1,art,Zange,13,C25I13_Zange_0,800,diagonal1
12,18,Gemüse,5,0,nat,Zwiebel,15,C05I15_Zwiebel_0,1265,diagonal1
12,18,Insekt,7,0,nat,Schmetterling,11,C07I11_Schmetterling_0,886,vertikal
12,18,Pflanze,14,1,nat,Sonnenblume,19,C14I19_Sonnenblume_0,1159,vertikal
12,18,Geschirr,6,0,art,Salzstreuer,7,C06I07_Salzstreuer_0,811,vertikal
12,18,Pflanze,14,1,nat,Palme,16,C14I16_Palme_0,2465,vertikal
12,18,Elektrogerät,3,1,art,Mikrowelle,8,C03I08_Mikrowelle_0,2489,horizontal
12,18,Gemüse,5,0,nat,Möhre,7,C05I07_Möhre_0,682,diagonal1
12,18,Vogel,21,1,nat,Eule,3,C21I03_Eule_0,1047,vertikal
12,18,Geschirr,6,0,art,Teller,12,C06I12_Teller_0,1229,horizontal
12,18,Obst,13,0,nat,Apfel,1,C13I01_Apfel_0,13630,horizontal
12,18,Elektrogerät,3,1,art,Fernseher,2,C03I02_Fernseher_0,3958,diagonal2
12,18,Vogel,21,1,nat,Storch,11,C21I11_Storch_0,952,horizontal
12,18,Geschirr,6,0,art,Glas,4,C06I04_Glas_0,652,vertikal
12,18,Elektrogerät,3,1,art,Waschmaschine,10,C03I10_Waschmaschine_0,848,diagonal2
12,18,Obst,13,0,nat,Banane,3,C13I03_Banane_0,903,diagonal1
12,18,Geschirr,6,0,art,Schüssel,10,C06I10_Schüssel_0,1150,horizontal
12,18,Pflanze,14,1,nat,Tulpe,21,C14I21_Tulpe_0,666,vertikal
12,18,Gebäude,4,0,art,Windmühle,15,C04I15_Windmühle_0,7269,diagonal1
12,18,Huftier,10,1,nat,Esel,1,C10I01_Esel_0,620,horizontal
12,18,Fahrzeug,19,0,art,Bus,2,C19I02_Bus_0,2994,horizontal
12,18,Gemüse,5,0,nat,Paprika,11,C05I11_Paprika_0,603,vertikal
12,18,Gebäude,4,0,art,Iglu,7,C04I07_Iglu_0,6006,diagonal2
12,18,Huftier,10,1,nat,Ziege,14,C10I14_Ziege_0,843,horizontal
12,18,Bekleidung,12,1,art,Jacke,6,C12I06_Jacke_0,1216,vertikal
12,18,Gebäude,4,0,art,Leuchtturm,9,C04I09_Leuchtturm_0,3330,vertikal
12,18,Vogel,21,1,nat,Adler,1,C21I01_Adler_0,685,diagonal1
12,18,Huftier,10,1,nat,Pferd,9,C10I09_Pferd_0,700,horizontal
13,21,Elektrogerät,3,1,art,Mikrowelle,8,C03I08_Mikrowelle_0,934,horizontal
13,21,Fahrzeug,19,0,art,Bus,2,C19I02_Bus_0,924,horizontal
13,21,Vogel,21,1,nat,Storch,11,C21I11_Storch_0,1765,diagonal1
13,21,Gemüse,5,0,nat,Spargel,16,C05I16_Spargel_0,501,diagonal1
13,21,Werkzeug,25,1,art,Zange,13,C25I13_Zange_0,604,diagonal1
13,21,Huftier,10,1,nat,Hirsch,4,C10I04_Hirsch_0,2148,keineAhnung
13,21,Insekt,7,0,nat,Fliege,3,C07I03_Fliege_0,1639,diagonal2
13,21,Geschirr,6,0,art,Salzstreuer,7,C06I07_Salzstreuer_0,877,vertikal
13,21,Obst,13,0,nat,Himbeere,5,C13I05_Himbeere_0,2240,keineAhnung
13,21,Elektrogerät,3,1,art,Spülmaschine,4,C03I04_Spülmaschine_0,886,diagonal1
13,21,Huftier,10,1,nat,Ziege,14,C10I14_Ziege_0,1031,horizontal
13,21,Bekleidung,12,1,art,Mantel,15,C12I15_Mantel_0,807,vertikal
13,21,Gemüse,5,0,nat,Brokkoli,4,C05I04_Brokkoli_0,1516,vertikal
13,21,Vogel,21,1,nat,Adler,1,C21I01_Adler_0,972,diagonal1
13,21,Pflanze,14,1,nat,Sonnenblume,19,C14I19_Sonnenblume_0,2310,keineAhnung
13,21,Gebäude,4,0,art,Windmühle,15,C04I15_Windmühle_0,2946,diagonal1
13,21,Insekt,7,0,nat,Schmetterling,11,C07I11_Schmetterling_0,1668,horizontal
13,21,Gebäude,4,0,art,Iglu,7,C04I07_Iglu_0,2416,horizontal
13,21,Werkzeug,25,1,art,Axt,1,C25I01_Axt_0,940,diagonal1
13,21,Fahrzeug,19,0,art,Roller,10,C19I10_Roller_0,2168,horizontal
13,21,Pflanze,14,1,nat,Löwenzahn,10,C14I10_Löwenzahn_0,1350,vertikal
13,21,Elektrogerät,3,1,art,Waschmaschine,10,C03I10_Waschmaschine_0,1401,diagonal2
13,21,Geschirr,6,0,art,Teller,12,C06I12_Teller_0,1909,keineAhnung
13,21,Huftier,10,1,nat,Kuh,7,C10I07_Kuh_0,807,horizontal
13,21,Elektrogerät,3,1,art,Toaster,9,C03I09_Toaster_0,757,diagonal2
13,21,Gemüse,5,0,nat,Möhre,7,C05I07_Möhre_0,647,diagonal1
13,21,Elektrogerät,3,1,art,Fernseher,2,C03I02_Fernseher_0,890,diagonal1
13,21,Vogel,21,1,nat,Taube,12,C21I12_Taube_0,1172,diagonal1
13,21,Gebäude,4,0,art,Kirche,8,C04I08_Kirche_0,2034,horizontal
13,21,Insekt,7,0,nat,Ameise,1,C07I01_Ameise_0,2854,keineAhnung
13,21,Vogel,21,1,nat,Eule,3,C21I03_Eule_0,1352,diagonal1
13,21,Obst,13,0,nat,Zitrone,11,C13I11_Zitrone_0,1611,diagonal1
13,21,Fahrzeug,19,0,art,Traktor,12,C19I12_Traktor_0,2726,horizontal
13,21,Bekleidung,12,1,art,Bluse,2,C12I02_Bluse_0,2290,vertikal
13,21,Gemüse,5,0,nat,Paprika,11,C05I11_Paprika_0,3379,keineAhnung
13,21,Insekt,7,0,nat,Marienkäfer,9,C07I09_Marienkäfer_0,1512,diagonal1
13,21,Geschirr,6,0,art,Schüssel,10,C06I10_Schüssel_0,4572,horizontal
13,21,Vogel,21,1,nat,Papagei,7,C21I07_Papagei_0,1206,diagonal1
13,21,Gebäude,4,0,art,Leuchtturm,9,C04I09_Leuchtturm_0,905,vertikal
13,21,Gemüse,5,0,nat,Zwiebel,15,C05I15_Zwiebel_0,734,diagonal1
13,21,Huftier,10,1,nat,Pferd,9,C10I09_Pferd_0,1527,horizontal
13,21,Obst,13,0,nat,Kirsche,7,C13I07_Kirsche_0,2354,keineAhnung
13,21,Bekleidung,12,1,art,Hemd,3,C12I03_Hemd_0,1556,vertikal
13,21,Fahrzeug,19,0,art,Fahrrad,4,C19I04_Fahrrad_0,3363,keineAhnung
13,21,Huftier,10,1,nat,Esel,1,C10I01_Esel_0,1339,horizontal
13,21,Gebäude,4,0,art,Pyramide,11,C04I11_Pyramide_0,2661,horizontal
13,21,Obst,13,0,nat,Banane,3,C13I03_Banane_0,921,diagonal1
13,21,Werkzeug,25,1,art,Hammer,3,C25I03_Hammer_0,557,diagonal1
13,21,Geschirr,6,0,art,Teekanne,5,C06I05_Teekanne_0,3683,keineAhnung
13,21,Pflanze,14,1,nat,Rose,17,C14I17_Rose_0,1285,vertikal
13,21,Insekt,7,0,nat,Libelle,7,C07I07_Libelle_0,597,diagonal1
13,21,Werkzeug,25,1,art,Schaufel,11,C25I11_Schaufel_0,383,diagonal1
13,21,Pflanze,14,1,nat,Palme,16,C14I16_Palme_0,1036,vertikal
13,21,Bekleidung,12,1,art,Jacke,6,C12I06_Jacke_0,1316,vertikal
13,21,Obst,13,0,nat,Apfel,1,C13I01_Apfel_0,3334,keineAhnung
13,21,Bekleidung,12,1,art,Uniform,12,C12I12_Uniform_0,1149,vertikal
13,21,Geschirr,6,0,art,Glas,4,C06I04_Glas_0,557,vertikal
13,21,Pflanze,14,1,nat,Tulpe,21,C14I21_Tulpe_0,903,vertikal
13,21,Werkzeug,25,1,art,Säge,5,C25I05_Säge_0,520,diagonal1
13,21,Fahrzeug,19,0,art,Auto,1,C19I01_Auto_0,633,horizontal
14,18,Geschirr,6,0,art,Schüssel,10,C06I10_Schüssel_0,1106,horizontal
14,18,Huftier,10,1,nat,Kuh,7,C10I07_Kuh_0,1063,diagonal1
14,18,Geschirr,6,0,art,Salzstreuer,7,C06I07_Salzstreuer_0,1315,vertikal
14,18,Vogel,21,1,nat,Eule,3,C21I03_Eule_0,993,diagonal1
14,18,Fahrzeug,19,0,art,Fahrrad,4,C19I04_Fahrrad_0,1068,horizontal
14,18,Elektrogerät,3,1,art,Waschmaschine,10,C03I10_Waschmaschine_0,2866,vertikal
14,18,Obst,13,0,nat,Kirsche,7,C13I07_Kirsche_0,2554,vertikal
14,18,Huftier,10,1,nat,Ziege,14,C10I14_Ziege_0,813,horizontal
14,18,Bekleidung,12,1,art,Bluse,2,C12I02_Bluse_0,5429,vertikal
14,18,Gebäude,4,0,art,Pyramide,11,C04I11_Pyramide_0,2568,vertikal
14,18,Geschirr,6,0,art,Teller,12,C06I12_Teller_0,1194,horizontal
14,18,Huftier,10,1,nat,Esel,1,C10I01_Esel_0,2299,horizontal
14,18,Fahrzeug,19,0,art,Traktor,12,C19I12_Traktor_0,1102,horizontal
14,18,Pflanze,14,1,nat,Tulpe,21,C14I21_Tulpe_0,1279,vertikal
14,18,Gebäude,4,0,art,Windmühle,15,C04I15_Windmühle_0,1350,diagonal1
14,18,Gemüse,5,0,nat,Paprika,11,C05I11_Paprika_0,1025,vertikal
14,18,Elektrogerät,3,1,art,Spülmaschine,4,C03I04_Spülmaschine_0,1307,vertikal
14,18,Werkzeug,25,1,art,Schaufel,11,C25I11_Schaufel_0,941,diagonal1
14,18,Gemüse,5,0,nat,Möhre,7,C05I07_Möhre_0,1184,diagonal1
14,18,Elektrogerät,3,1,art,Fernseher,2,C03I02_Fernseher_0,1248,diagonal1
14,18,Obst,13,0,nat,Banane,3,C13I03_Banane_0,826,diagonal1
14,18,Elektrogerät,3,1,art,Mikrowelle,8,C03I08_Mikrowelle_0,847,horizontal
14,18,Insekt,7,0,nat,Libelle,7,C07I07_Libelle_0,938,diagonal1
14,18,Werkzeug,25,1,art,Zange,13,C25I13_Zange_0,800,diagonal1
14,18,Bekleidung,12,1,art,Mantel,15,C12I15_Mantel_0,1660,vertikal
14,18,Gemüse,5,0,nat,Brokkoli,4,C05I04_Brokkoli_0,1254,diagonal1
14,18,Elektrogerät,3,1,art,Toaster,9,C03I09_Toaster_0,1022,horizontal
14,18,Insekt,7,0,nat,Fliege,3,C07I03_Fliege_0,1451,diagonal2
14,18,Pflanze,14,1,nat,Rose,17,C14I17_Rose_0,931,diagonal1
14,18,Geschirr,6,0,art,Glas,4,C06I04_Glas_0,985,vertikal
14,18,Pflanze,14,1,nat,Sonnenblume,19,C14I19_Sonnenblume_0,1301,vertikal
14,18,Obst,13,0,nat,Apfel,1,C13I01_Apfel_0,1307,vertikal
14,18,Werkzeug,25,1,art,Axt,1,C25I01_Axt_0,845,diagonal1
14,18,Gemüse,5,0,nat,Spargel,16,C05I16_Spargel_0,744,diagonal1
14,18,Werkzeug,25,1,art,Hammer,3,C25I03_Hammer_0,653,diagonal1
14,18,Vogel,21,1,nat,Storch,11,C21I11_Storch_0,891,diagonal1
14,18,Gebäude,4,0,art,Kirche,8,C04I08_Kirche_0,1378,vertikal
14,18,Huftier,10,1,nat,Hirsch,4,C10I04_Hirsch_0,1595,diagonal1
14,18,Fahrzeug,19,0,art,Bus,2,C19I02_Bus_0,1202,horizontal
14,18,Gebäude,4,0,art,Iglu,7,C04I07_Iglu_0,2450,vertikal
14,18,Obst,13,0,nat,Himbeere,5,C13I05_Himbeere_0,3391,diagonal1
14,18,Huftier,10,1,nat,Pferd,9,C10I09_Pferd_0,1377,diagonal1
14,18,Vogel,21,1,nat,Papagei,7,C21I07_Papagei_0,790,diagonal1
14,18,Bekleidung,12,1,art,Hemd,3,C12I03_Hemd_0,1245,vertikal
14,18,Geschirr,6,0,art,Teekanne,5,C06I05_Teekanne_0,1464,diagonal2
14,18,Pflanze,14,1,nat,Palme,16,C14I16_Palme_0,1261,vertikal
14,18,Vogel,21,1,nat,Adler,1,C21I01_Adler_0,894,diagonal1
14,18,Fahrzeug,19,0,art,Roller,10,C19I10_Roller_0,1117,vertikal
14,18,Insekt,7,0,nat,Schmetterling,11,C07I11_Schmetterling_0,2396,horizontal
14,18,Bekleidung,12,1,art,Jacke,6,C12I06_Jacke_0,720,vertikal
14,18,Insekt,7,0,nat,Marienkäfer,9,C07I09_Marienkäfer_0,938,diagonal1
14,18,Vogel,21,1,nat,Taube,12,C21I12_Taube_0,744,diagonal1
14,18,Bekleidung,12,1,art,Uniform,12,C12I12_Uniform_0,878,vertikal
14,18,Obst,13,0,nat,Zitrone,11,C13I11_Zitrone_0,923,diagonal1
14,18,Werkzeug,25,1,art,Säge,5,C25I05_Säge_0,588,diagonal1
14,18,Gebäude,4,0,art,Leuchtturm,9,C04I09_Leuchtturm_0,1146,vertikal
14,18,Pflanze,14,1,nat,Löwenzahn,10,C14I10_Löwenzahn_0,2235,vertikal
14,18,Insekt,7,0,nat,Ameise,1,C07I01_Ameise_0,1016,diagonal1
14,18,Fahrzeug,19,0,art,Auto,1,C19I01_Auto_0,763,horizontal
14,18,Gemüse,5,0,nat,Zwiebel,15,C05I15_Zwiebel_0,930,diagonal1
15,19,Gebäude,4,0,art,Pyramide,11,C04I11_Pyramide_0,2217,diagonal2
15,19,Obst,13,0,nat,Banane,3,C13I03_Banane_0,1416,diagonal1
15,19,Vogel,21,1,nat,Storch,11,C21I11_Storch_0,1408,keineAhnung
15,19,Huftier,10,1,nat,Esel,1,C10I01_Esel_0,3578,horizontal
15,19,Fahrzeug,19,0,art,Fahrrad,4,C19I04_Fahrrad_0,1502,horizontal
15,19,Gebäude,4,0,art,Windmühle,15,C04I15_Windmühle_0,1118,diagonal1
15,19,Geschirr,6,0,art,Salzstreuer,7,C06I07_Salzstreuer_0,1293,vertikal
15,19,Pflanze,14,1,nat,Sonnenblume,19,C14I19_Sonnenblume_0,1688,vertikal
15,19,Bekleidung,12,1,art,Jacke,6,C12I06_Jacke_0,2120,horizontal
15,19,Huftier,10,1,nat,Kuh,7,C10I07_Kuh_0,1120,keineAhnung
15,19,Gemüse,5,0,nat,Zwiebel,15,C05I15_Zwiebel_0,1229,diagonal1
15,19,Werkzeug,25,1,art,Schaufel,11,C25I11_Schaufel_0,845,diagonal1
15,19,Insekt,7,0,nat,Fliege,3,C07I03_Fliege_0,1900,keineAhnung
15,19,Gemüse,5,0,nat,Paprika,11,C05I11_Paprika_0,2225,vertikal
15,19,Bekleidung,12,1,art,Bluse,2,C12I02_Bluse_0,1419,keineAhnung
15,19,Werkzeug,25,1,art,Säge,5,C25I05_Säge_0,1168,diagonal1
15,19,Fahrzeug,19,0,art,Roller,10,C19I10_Roller_0,4038,vertikal
15,19,Pflanze,14,1,nat,Tulpe,21,C14I21_Tulpe_0,2051,vertikal
15,19,Fahrzeug,19,0,art,Auto,1,C19I01_Auto_0,1428,horizontal
15,19,Obst,13,0,nat,Himbeere,5,C13I05_Himbeere_0,1417,diagonal1
15,19,Vogel,21,1,nat,Adler,1,C21I01_Adler_0,956,diagonal1
15,19,Werkzeug,25,1,art,Hammer,3,C25I03_Hammer_0,892,diagonal1
15,19,Insekt,7,0,nat,Marienkäfer,9,C07I09_Marienkäfer_0,952,diagonal1
15,19,Pflanze,14,1,nat,Palme,16,C14I16_Palme_0,1708,vertikal
15,19,Fahrzeug,19,0,art,Bus,2,C19I02_Bus_0,1130,horizontal
15,19,Vogel,21,1,nat,Papagei,7,C21I07_Papagei_0,932,diagonal1
15,19,Werkzeug,25,1,art,Axt,1,C25I01_Axt_0,775,diagonal1
15,19,Bekleidung,12,1,art,Uniform,12,C12I12_Uniform_0,3998,keineAhnung
15,19,Gebäude,4,0,art,Leuchtturm,9,C04I09_Leuchtturm_0,1777,vertikal
15,19,Obst,13,0,nat,Kirsche,7,C13I07_Kirsche_0,4219,keineAhnung
15,19,Huftier,10,1,nat,Hirsch,4,C10I04_Hirsch_0,971,diagonal1
15,19,Insekt,7,0,nat,Libelle,7,C07I07_Libelle_0,741,diagonal1
15,19,Geschirr,6,0,art,Glas,4,C06I04_Glas_0,1039,vertikal
15,19,Werkzeug,25,1,art,Zange,13,C25I13_Zange_0,828,diagonal1
15,19,Huftier,10,1,nat,Ziege,14,C10I14_Ziege_0,1227,horizontal
15,19,Elektrogerät,3,1,art,Waschmaschine,10,C03I10_Waschmaschine_0,1438,vertikal
15,19,Gemüse,5,0,nat,Möhre,7,C05I07_Möhre_0,724,diagonal1
15,19,Fahrzeug,19,0,art,Traktor,12,C19I12_Traktor_0,1194,horizontal
15,19,Bekleidung,12,1,art,Hemd,3,C12I03_Hemd_0,1497,keineAhnung
15,19,Gebäude,4,0,art,Kirche,8,C04I08_Kirche_0,2016,horizontal
15,19,Insekt,7,0,nat,Schmetterling,11,C07I11_Schmetterling_0,1075,horizontal
15,19,Geschirr,6,0,art,Teekanne,5,C06I05_Teekanne_0,1520,diagonal2
15,19,Vogel,21,1,nat,Eule,3,C21I03_Eule_0,878,diagonal1
15,19,Elektrogerät,3,1,art,Mikrowelle,8,C03I08_Mikrowelle_0,874,horizontal
15,19,Obst,13,0,nat,Zitrone,11,C13I11_Zitrone_0,808,diagonal1
15,19,Vogel,21,1,nat,Taube,12,C21I12_Taube_0,688,diagonal1
15,19,Geschirr,6,0,art,Teller,12,C06I12_Teller_0,735,horizontal
15,19,Elektrogerät,3,1,art,Spülmaschine,4,C03I04_Spülmaschine_0,2042,vertikal
15,19,Pflanze,14,1,nat,Rose,17,C14I17_Rose_0,3989,keineAhnung
15,19,Bekleidung,12,1,art,Mantel,15,C12I15_Mantel_0,945,vertikal
15,19,Insekt,7,0,nat,Ameise,1,C07I01_Ameise_0,1739,horizontal
15,19,Gemüse,5,0,nat,Brokkoli,4,C05I04_Brokkoli_0,3478,vertikal
15,19,Elektrogerät,3,1,art,Toaster,9,C03I09_Toaster_0,881,horizontal
15,19,Gemüse,5,0,nat,Spargel,16,C05I16_Spargel_0,867,diagonal1
15,19,Geschirr,6,0,art,Schüssel,10,C06I10_Schüssel_0,1928,horizontal
15,19,Pflanze,14,1,nat,Löwenzahn,10,C14I10_Löwenzahn_0,1787,vertikal
15,19,Gebäude,4,0,art,Iglu,7,C04I07_Iglu_0,872,horizontal
15,19,Obst,13,0,nat,Apfel,1,C13I01_Apfel_0,1600,keineAhnung
15,19,Elektrogerät,3,1,art,Fernseher,2,C03I02_Fernseher_0,1478,keineAhnung
15,19,Huftier,10,1,nat,Pferd,9,C10I09_Pferd_0,886,horizontal
16,25,Elektrogerät,3,1,art,Spülmaschine,4,C03I04_Spülmaschine_0,13055,diagonal2
16,25,Obst,13,0,nat,Himbeere,5,C13I05_Himbeere_0,921,diagonal1
16,25,Insekt,7,0,nat,Fliege,3,C07I03_Fliege_0,3712,horizontal
16,25,Vogel,21,1,nat,Storch,11,C21I11_Storch_0,2033,horizontal
16,25,Elektrogerät,3,1,art,Mikrowelle,8,C03I08_Mikrowelle_0,956,horizontal
16,25,Fahrzeug,19,0,art,Traktor,12,C19I12_Traktor_0,9519,horizontal
16,25,Gebäude,4,0,art,Kirche,8,C04I08_Kirche_0,10693,horizontal
16,25,Insekt,7,0,nat,Schmetterling,11,C07I11_Schmetterling_0,8610,vertikal
16,25,Bekleidung,12,1,art,Mantel,15,C12I15_Mantel_0,1126,vertikal
16,25,Gemüse,5,0,nat,Paprika,11,C05I11_Paprika_0,3408,vertikal
16,25,Gebäude,4,0,art,Iglu,7,C04I07_Iglu_0,1783,horizontal
16,25,Werkzeug,25,1,art,Axt,1,C25I01_Axt_0,966,diagonal1
16,25,Obst,13,0,nat,Apfel,1,C13I01_Apfel_0,4459,vertikal
16,25,Elektrogerät,3,1,art,Fernseher,2,C03I02_Fernseher_0,1426,diagonal1
16,25,Geschirr,6,0,art,Teller,12,C06I12_Teller_0,1795,horizontal
16,25,Pflanze,14,1,nat,Tulpe,21,C14I21_Tulpe_0,1610,vertikal
16,25,Gemüse,5,0,nat,Brokkoli,4,C05I04_Brokkoli_0,1064,vertikal
16,25,Pflanze,14,1,nat,Sonnenblume,19,C14I19_Sonnenblume_0,1351,vertikal
16,25,Fahrzeug,19,0,art,Fahrrad,4,C19I04_Fahrrad_0,3635,horizontal
16,25,Insekt,7,0,nat,Ameise,1,C07I01_Ameise_0,1365,horizontal
16,25,Vogel,21,1,nat,Adler,1,C21I01_Adler_0,2274,diagonal1
16,25,Gebäude,4,0,art,Leuchtturm,9,C04I09_Leuchtturm_0,826,vertikal
16,25,Huftier,10,1,nat,Esel,1,C10I01_Esel_0,1050,horizontal
16,25,Geschirr,6,0,art,Teekanne,5,C06I05_Teekanne_0,7076,vertikal
16,25,Fahrzeug,19,0,art,Auto,1,C19I01_Auto_0,709,horizontal
16,25,Obst,13,0,nat,Kirsche,7,C13I07_Kirsche_0,2659,vertikal
16,25,Bekleidung,12,1,art,Jacke,6,C12I06_Jacke_0,1764,vertikal
16,25,Huftier,10,1,nat,Pferd,9,C10I09_Pferd_0,1001,horizontal
16,25,Insekt,7,0,nat,Marienkäfer,9,C07I09_Marienkäfer_0,877,diagonal1
16,25,Vogel,21,1,nat,Eule,3,C21I03_Eule_0,776,diagonal1
16,25,Bekleidung,12,1,art,Uniform,12,C12I12_Uniform_0,1038,vertikal
16,25,Insekt,7,0,nat,Libelle,7,C07I07_Libelle_0,778,diagonal1
16,25,Gebäude,4,0,art,Pyramide,11,C04I11_Pyramide_0,10918,diagonal1
16,25,Vogel,21,1,nat,Papagei,7,C21I07_Papagei_0,620,diagonal1
16,25,Geschirr,6,0,art,Schüssel,10,C06I10_Schüssel_0,972,horizontal
16,25,Fahrzeug,19,0,art,Bus,2,C19I02_Bus_0,1926,diagonal2
