cow,-0.19557722055687618,0.30164813139691854,0.15037834360531194,0.5110671559598323,0.019378557702225328,0.5604598302564143,0.5061958281070719,-0.25739084133809326
dandelion,0.19743005123863583,-0.13246496361186175,-0.2267377963589838,-0.4414739263435598,0.40422309486392305,-0.5063189619345685,0.5022313822934331,-0.06731441771310105
dishwasher,-0.2758388481076545,-0.372333338317374,0.12137741760205825,-0.06531169068897473,-0.6594390165989458,0.47432765837724317,-0.43391938834380944,-0.28238067729413174
donkey,-0.03201043502370893,0.5286868804426215,-0.03131945956678544,0.44774316313919477,-0.008481747001017633,0.46711275606827474,0.43723272771005056,-0.4278285805271691
dragonfly,0.4611060941722995,0.24215948913363097,0.20104565335924415,-0.05177807668740685,0.13196927256518676,-0.6396779917013881,-0.14670412574342695,-0.35499333229009056
eagle,0.6738183804685355,0.3847006334919757,-0.30929103475297737,0.18571681264837392,0.05717495043432182,0.20918142076516225,-0.17375588044933793,0.0464376807014363
fly,0.133267764701006,0.06137066800864795,0.3757782403698143,0.6225841905038265,0.4368286946546651,-0.32583668480466443,-0.18036966620835962,-0.5194848811619996
glass,0.03165792257355532,-0.613715918133284,-0.3609130754408836,-0.1341938084508935,-0.2965561633097387,0.20221205937440137,0.30199833954523725,0.4984604708338548
goat,-0.05887746282742586,0.37929278041360104,-0.0018480245606170302,0.5627763573979526,0.10378319783976722,0.270091517555379,0.40927842975978973,-0.5040838587178862
hammer,0.5814306482321204,0.14368902752055449,0.39616617730589837,-0.6206064674044571,-0.2756481971349128,-0.0917058303688148,0.08796261277922907,0.17870582069291796
horse,-0.08257433826220441,0.5650828689933401,0.09321063827777426,0.304637216272032,0.25631012869568254,0.5756080807532811,0.44738222015558027,-0.35727880787803046
igloo,-0.28384830172025166,-0.08676381931512482,-0.4493197049918533,0.4650764328131152,-0.38783639011136595,-0.3151899690223831,-0.48219677842965314,0.25106346791722856
jacket,-0.2421798818300221,-0.2005952696182012,-0.005037684979513029,-0.38017603510043535,0.40426255275227246,0.6095431217251701,-0.5642337303043389,-0.21889306830069571
ladybug,-0.10390657884818054,0.14857755187508323,-0.06038774031281895,0.6504127384465259,0.3092522330092021,-0.2448268664820057,-0.3405020634079617,0.33989421814521875
lemon,-0.1871763853093787,-0.00601397207340718,0.02333089390297464,0.47627886513137574,0.1614354818538601,-0.21325335387989997,-0.18469438611895989,0.6736657390479854
lighthouse,0.12648192891888535,-0.24652017541589227,-0.32499839479370823,-0.765686825535789,-0.3404874336466883,-0.041433059932271005,0.22006939450500487,0.12071889157229307
microwave,-0.4970150966167646,-0.07511508662630866,0.3794692503826282,0.0910813336570016,-0.6732844036511806,0.21999702205929653,-0.49677302779990135,-0.15413432705598562
onion,-0.1231759047467833,-0.056271174767078734,-0.35971520652358474,0.3459049909732211,0.1680173407780111,-0.16613703834293495,-0.40596720204885006,0.6283910604750055
owl,0.6331411485651712,0.09794942374586475,-0.2681242021812765,0.27121796685749444,0.19502672671283994,0.43546038152100724,0.009904309642426997,0.1227853950637085
palm tree,0.5544767734544304,-0.2500926782056425,-0.3264280004667099,-0.44213433273027963,0.1256711846110046,-0.3396595987997597,0.18893840556765393,-0.187510168518639
parrot,0.7784233670933064,0.2795977900112876,0.10490414468276386,0.10039528246278784,0.04942310712843396,0.2508091887839633,0.037054356367254515,0.11232936043377903
pigeon,0.6515131673698971,0.3051824291246884,-0.08985524842839111,0.3643669436275056,-0.010946282510583076,0.38707924884494843,-0.0906706599562186,0.13773988418980812
plate,-0.4286448602470735,0.2643423451686133,0.06691865268884666,0.19257026389945156,-0.44065327626094825,-0.45982385900179906,-0.3773548862786207,0.6304309138199434
pliers,0.5510568075708315,-0.12519202164397453,0.6416903237965935,-0.3887557352044415,0.06771146920034352,-0.11245421729097371,-0.08773750540133607,0.09491389662390698
pyramid,-0.2834426263742952,-0.07207190442435293,-0.7230187682951043,0.10347224339841982,-0.5137465681478119,-0.4970017267518383,0.2123991921510326,-0.3554017381544183
raspberry,-0.2617089499997608,-0.3767992019549247,-0.013070504172305175,0.5310627028282517,0.31865794211953047,-0.17903100412613104,-0.08015584494243129,0.5455722299730172
rose,0.3699604078416833,-0.1430330235608243,-0.3299180428699573,-0.4451347213648028,0.49636872307823665,-0.3476290741622032,0.07088557157155224,-0.12492988701164551
salt shaker,0.1672689489000349,-0.8028169241837407,-0.20842145481109978,-0.18837484302977994,-0.06235243529540197,0.06766189537899824,0.26334960065539886,-0.03903725209555352
saw,0.6116785905864394,-0.008969448624546326,0.4949996521931564,-0.21662132824408897,-0.37634838953762845,0.006997084683650238,0.21746395358922638,0.28872432030329176
scooter,-0.3310485349030472,0.6753985020418992,0.02668944214606086,-0.47981423060366796,-0.0550456489940025,-0.22828259035399273,0.5458703559459362,-0.18011210166497305
shirt,-0.3664148274163303,-0.12962824550582308,0.13273338161757625,-0.49259544540276684,0.3813195211111667,0.4502519955521835,-0.5982346123131823,-0.1376613011045778
shovel,0.5595323023459767,0.22791887548490447,0.4419058748122626,-0.48972799734519457,-0.2558717628592984,-0.31611697090272756,0.09583477933644788,0.02321956303804366
stag,0.030442209747200424,0.5454073789633429,-0.3051897668508327,0.2261532332223678,0.2906918952776354,0.3513090834600957,0.46452644813921884,-0.3713246035918975
stork,0.6112934762773884,0.47271135083658605,-0.22540968990787213,0.4092440094306717,0.012833932037485295,0.32933309014229317,0.016612823814013848,-0.28371462396958624
sunflower,0.30441044724266547,-0.4416071839346473,-0.12078998411526588,-0.30126948539273973,0.5012109133000754,-0.31610595901473665,0.19132779762145424,0.05560623401605978
teapot,-0.21313043514439473,-0.004622755749189982,-0.4461411059023732,0.38809648916467493,0.026653849224141726,0.36199154431787817,-0.2024710389217156,0.5572157356893592
television,-0.5328967600400767,-0.4737411554832217,0.056293241325954715,0.19666105695859376,-0.4027902832312354,0.22452569651468277,-0.3884145711340902,-0.39119572573377903
toaster,-0.3300560813914729,-0.40854515721486695,0.14091079035049803,0.24191627256072804,-0.7151642507829667,0.08414641256952761,-0.22229450068742365,-0.4203428656981461
tractor,-0.7324315699173226,0.01846987675538691,0.16511536287201764,0.1088663073672278,-0.017080892074155137,0.09240300782279227,0.6806560087168388,-0.14234401241485192
tulip,0.27919008115411903,-0.10453406509074409,-0.08078791122869035,-0.6107182938423561,0.39122243418927805,-0.26951296811033265,0.2798319774126195,0.10876245579254765
uniform,-0.4285602397469541,-0.3306914940780993,-0.17353971946298577,-0.5405084569087688,0.2246310904134888,0.6221561858952863,-0.22070112093050614,-0.1355352435803004
washing machine,-0.41670668315548504,-0.39984661054298154,0.031579847582555116,0.03538977108784631,-0.5974703068311256,0.10227140772150517,-0.46158722982048067,-0.45205460127838043
windmill,0.028992938694685274,-0.326228602502487,-0.3546304953815866,-0.30104004824811925,-0.2612949923761982,-0.5005647620674284,-0.1647138537148873,-0.5264423844203118
