aggregator,block_size,image_size,scoring,weights,pearson,spearman,kendall,r2_linear,r2_isotonic
median,20,15,InnerProduct,fixed,0.09502449338575954,0.09834142387127429,0.06625020780939478,0.009029654343220228,0.02477027851231617
median,20,15,InnerProduct,optimized,0.1581616555710585,0.16040172631288038,0.10725394332547325,0.026072302194394204,0.06544129069381807
median,20,15,Manhattan,fixed,0.22141241531510267,0.22197149575516978,0.15030838206726943,0.049023457655667624,0.07682441825526531
median,20,15,Manhattan,optimized,0.288429230231403,0.26298531921417545,0.17769966689058694,0.08511460012989233,0.14189248114205896
min,20,15,Euclidean,fixed,0.20173847755223695,0.19762484820544385,0.13362645497266035,0.040698413325094385,0.06530884869112441
min,20,15,Euclidean,optimized,0.30622429910175575,0.2960872821095685,0.20148199530177452,0.09463732449332167,0.1353016206387158
min,20,15,InnerProduct,fixed,0.1180321678937935,0.13405970434106965,0.09098565383465118,0.013931592657708602,0.03517778099754476
min,20,15,InnerProduct,optimized,0.24669249890788275,0.24990884736170543,0.16827600484968924,0.061507884161458026,0.10104169829701133
min,20,15,Manhattan,fixed,0.22330617533808786,0.23267439895818315,0.15754561847884718,0.04986564794412485,0.08277879982862824
min,20,15,Manhattan,optimized,0.3232322779668557,0.3136285053307856,0.2120288312617092,0.10516305069717262,0.15643041097836632
max,22,14,Euclidean,fixed,0.10891321947820361,0.08006796289612046,0.053674738140694574,0.01186208937710731,0.028937436730015476
max,22,14,Euclidean,optimized,0.1401406085137664,0.12281677053588931,0.08205231958391587,0.02276640987405041,0.05041429362130245
max,22,14,InnerProduct,fixed,0.054216014099024164,0.052591409956182895,0.03563581646271426,0.0029393761847855693,0.02021813509910475
max,22,14,InnerProduct,optimized,0.14192101735694193,0.16306821305516342,0.11107907558943031,0.02092354281873101,0.059246333920877726
max,22,14,Manhattan,fixed,0.12459413549950737,0.1062485849720104,0.07155806242084128,0.015523698600869551,0.03377288607061957
max,22,14,Manhattan,optimized,0.13651697531461404,0.11504758742722163,0.07755036441438576,0.02215259003061909,0.054040565405672994
mean,22,14,Euclidean,fixed,0.1988960321943979,0.18798974527165146,0.12700611166170853,0.03955963162267506,0.06263579279152476
mean,22,14,Euclidean,optimized,0.2596162337089537,0.24776757926236162,0.16702845786248352,0.06856005680189763,0.10967371550048015
mean,22,14,InnerProduct,fixed,0.08809707288713962,0.09740899656297754,0.0656898961413996,0.007761094251281908,0.023165618536903354
mean,22,14,InnerProduct,optimized,0.16228464516418892,0.17048151009568924,0.11397854238390444,0.02684266533909523,0.06581971476094509
mean,22,14,Manhattan,fixed,0.20876327098755748,0.21015410990299005,0.142017343765256,0.04358210331342438,0.07128984078125433
mean,22,14,Manhattan,optimized,0.27535968022251095,0.2617778398359971,0.17602473754528894,0.07790706063665813,0.12241809030177661
median,22,14,Euclidean,fixed,0.18479290885128372,0.178477405431986,0.12066050816687386,0.03414841916171896,0.05092734412138866
median,22,14,Euclidean,optimized,0.24386384609650064,0.22618510697099836,0.15240240906854866,0.06084484011824145,0.09773576827309165
median,22,14,InnerProduct,fixed,0.08540482167876082,0.0897496475995513,0.06055157226864241,0.007293983565980877,0.022741647297235157
median,22,14,InnerProduct,optimized,0.15402026299911348,0.15277308474874715,0.10303635784888301,0.02476959968474255,0.07119030399252294
median,22,14,Manhattan,fixed,0.20747928078667485,0.21042371034609061,0.1425417456361389,0.04304765195575588,0.06920070298159942
median,22,14,Manhattan,optimized,0.2689988080247975,0.2476259780413285,0.1667809893531796,0.07493694073426609,0.12762933845664298
min,22,14,Euclidean,fixed,0.20771786715478563,0.20383419560590044,0.13784602526678924,0.04314671233533307,0.06849346045623383
min,22,14,Euclidean,optimized,0.30878963869928466,0.29372867736834013,0.19895665650190397,0.09570430090522661,0.13945101032900317
min,22,14,InnerProduct,fixed,0.12652506356371448,0.14636903612098365,0.09952228274475698,0.016008591709802067,0.03527860542682726
min,22,14,InnerProduct,optimized,0.24186488057821273,0.24806227247672535,0.1672915951614317,0.059252989362676686,0.10314474534983284
min,22,14,Manhattan,fixed,0.23107075010706477,0.2393674491020164,0.16211774209512805,0.0533936915550417,0.08978752544273505
min,22,14,Manhattan,optimized,0.31448434197637953,0.30076544813306205,0.2040059297689099,0.09910602391810078,0.14884383498846274
max,24,13,Euclidean,fixed,0.10355515776034524,0.0874367760856709,0.0586193399976409,0.010723670698770005,0.03601824967441214
max,24,13,Euclidean,optimized,0.1205103274839783,0.105376073858645,0.07122194923343049,0.017101089888987307,0.04838798886665034
max,24,13,InnerProduct,fixed,0.05726640650919788,0.06427093855656434,0.043325175429587866,0.003279441314476772,0.023653404755123453
max,24,13,InnerProduct,optimized,0.12805867839785062,0.1509397564527986,0.10254435828867459,0.017018699355119106,0.05505906682670227
max,24,13,Manhattan,fixed,0.12243698004084347,0.11274423449769226,0.0760157810085725,0.01499081408152192,0.03804959457718049
max,24,13,Manhattan,optimized,0.12003532236386583,0.10724904507495751,0.0731146252881372,0.016987863140840664,0.04735612914806877
mean,24,13,Euclidean,fixed,0.2030158201344653,0.19499102754748904,0.13190711547824985,0.041215423224869596,0.0653447931602974
mean,24,13,Euclidean,optimized,0.25050467601465265,0.23690642727244454,0.15935377628515754,0.0643056197960818,0.10482812161005259
mean,24,13,InnerProduct,fixed,0.08770278526341133,0.0970479166209946,0.06547916380932409,0.007691778542960104,0.023517379358787505
mean,24,13,InnerProduct,optimized,0.15020858104201654,0.16010543748205164,0.10707452285155472,0.02298286841532049,0.05631776568013991
mean,24,13,Manhattan,fixed,0.212107133688215,0.2152991880384272,0.14577015179114286,0.04498943616143025,0.07491914914870057
mean,24,13,Manhattan,optimized,0.26447476082215254,0.25290862817477827,0.1703633864396121,0.07261382679242159,0.12640713882084328
median,24,13,Euclidean,fixed,0.19181177896160156,0.18550279963786773,0.1254108482132864,0.03679175854841421,0.054209273952379955
median,24,13,Euclidean,optimized,0.2307157569241775,0.21498757537039553,0.14511130136390468,0.05410173304944985,0.09541723156992406
median,24,13,InnerProduct,fixed,0.09072469091158897,0.09499345378893849,0.06405130454993391,0.008230969541003219,0.021421941993463145
median,24,13,InnerProduct,optimized,0.1361029263836539,0.14529277513100441,0.09755549791062154,0.01944592454837617,0.05349224511893502
median,24,13,Manhattan,fixed,0.21445309949263774,0.21918247404274088,0.14831790631690495,0.045990131881999186,0.07474998687376322
median,24,13,Manhattan,optimized,0.25998178596942884,0.24335242124464465,0.16377862708885704,0.0696457109692927,0.12424855368489456
min,24,13,Euclidean,fixed,0.20489221468280566,0.19282118304854937,0.13029314214987708,0.0419808196376249,0.07116682460718737
min,24,13,Euclidean,optimized,0.3322740521755453,0.31534021451097705,0.21390612460709585,0.11105664707234611,0.15578591564194724
min,24,13,InnerProduct,fixed,0.12938150660706224,0.14516854876737587,0.09843514024657302,0.016739574251913192,0.0458840302311565
min,24,13,InnerProduct,optimized,0.2718471734427007,0.2711194727735279,0.18281999293395687,0.07451098701613831,0.11850260251290239
min,24,13,Manhattan,fixed,0.2324623423313592,0.23258338029067874,0.15742852262971865,0.054038740602182056,0.08766697512946997
min,24,13,Manhattan,optimized,0.3469006545554281,0.32316795805955506,0.22069413044857789,0.12103736329561565,0.17429588441685645
max,25,12,Euclidean,fixed,0.09599904578834266,0.08124291167984832,0.054519292713545886,0.009215816792272347,0.02653678073224308
max,25,12,Euclidean,optimized,0.14495497969691623,0.12882705474466422,0.08651647544179485,0.02327979612179156,0.06100933650195088
max,25,12,InnerProduct,fixed,0.04793622592795039,0.05431771396956322,0.036566094621483,0.002297881756215703,0.015990305994963427
max,25,12,InnerProduct,optimized,0.14638410839430743,0.17265505533407202,0.1179856280473047,0.022597858335864807,0.06086343776101984
max,25,12,Manhattan,fixed,0.1112571870774438,0.10015012982562928,0.06730557402809229,0.01237816167638539,0.026881478986020113
max,25,12,Manhattan,optimized,0.14653008211458377,0.13048129645563708,0.08746589779695353,0.023871696281987598,0.05790524461651927
mean,25,12,Euclidean,fixed,0.20596015458674957,0.19434961886654062,0.13110948375403877,0.042419585277397864,0.06648294094420149
mean,25,12,Euclidean,optimized,0.25541909256767636,0.23778248742933994,0.15956005445752758,0.06600486638911954,0.10903814009580262
mean,25,12,InnerProduct,fixed,0.08702459500806585,0.09683601107635184,0.065315698542387,0.0075732801363179725,0.022815721642458042
mean,25,12,InnerProduct,optimized,0.15827260826695563,0.16074061779489576,0.10770842948126946,0.02540202630933188,0.06657371929176044
mean,25,12,Manhattan,fixed,0.21068243218889596,0.21184666604392055,0.14317932578324247,0.044387087233028644,0.07382694427084036
mean,25,12,Manhattan,optimized,0.2739998903841815,0.25719697581765144,0.17342184797640411,0.0770395204973158,0.13517721490555618
median,25,12,Euclidean,fixed,0.18698675903240372,0.17392326449765474,0.11748973372531993,0.03496404805344222,0.05023555178680561
median,25,12,Euclidean,optimized,0.2372178611607998,0.21619796108413802,0.14640744143677709,0.058134794939961966,0.10444827299796881
median,25,12,InnerProduct,fixed,0.08765522566863951,0.0797971879636422,0.054005083746969385,0.007683438587020031,0.03045192266998087
median,25,12,InnerProduct,optimized,0.1312136412264286,0.12382075597808002,0.08360502786745691,0.017669035568453804,0.07944019315504174
median,25,12,Manhattan,fixed,0.2108953695112603,0.20508417106895088,0.13861756646178233,0.044476856881290994,0.07330712063813505
median,25,12,Manhattan,optimized,0.2685648682872947,0.24251861072686726,0.1635814434559402,0.07483066493368537,0.1327308939175801
min,25,12,Euclidean,fixed,0.20112990920296633,0.19627916861732822,0.1326249840300398,0.040453240375993516,0.06742598348953621
min,25,12,Euclidean,optimized,0.2957440393372754,0.27868071550591184,0.18891419351815772,0.08826762916608417,0.12882129435025927
min,25,12,InnerProduct,fixed,0.12738915970162756,0.14304731226409353,0.09684236246410884,0.01622799800948671,0.03446354114483674
min,25,12,InnerProduct,optimized,0.23505043338367332,0.23005654435223297,0.15466043381425695,0.056044059089362455,0.09226297759286106
min,25,12,Manhattan,fixed,0.22923227412212113,0.23343993103251104,0.15781357252882014,0.05254743549919927,0.08649901023015116
min,25,12,Manhattan,optimized,0.31850330045900505,0.30150899840223544,0.20474952435682373,0.1019419371455094,0.15008517698417506
max,28,11,Euclidean,fixed,0.09802079519020374,0.08001919023213001,0.05366450435500326,0.009608076289720047,0.019276030184916415
max,28,11,Euclidean,optimized,0.09077187055488226,0.08282495339420107,0.05586572146405635,0.010749771440354227,0.03305693999384618
max,28,11,InnerProduct,fixed,0.05414678569144783,0.0643771167718142,0.04344989701057019,0.0029318744007156283,0.008538732105704772
max,28,11,InnerProduct,optimized,0.12036597752614805,0.1314302899673557,0.08927836599645224,0.01605869723502342,0.036301370500269804
max,28,11,Manhattan,fixed,0.10682615008494421,0.09886511550729073,0.06606654844714271,0.011411826341971132,0.018651405072118155
max,28,11,Manhattan,optimized,0.09783235900468437,0.08711459649020518,0.05842721551038148,0.012390871138561299,0.03465899670559962
mean,28,11,Euclidean,fixed,0.20598669683997087,0.1973288192878971,0.13351222623190914,0.042430519275042156,0.06451490538501015
mean,28,11,Euclidean,optimized,0.247203205144722,0.23029329263204437,0.1537890988404041,0.06229360874919818,0.09872186854328735
mean,28,11,InnerProduct,fixed,0.08651035952860578,0.0959017904034401,0.06471599765344313,0.00748404230576849,0.02386451328300332
mean,28,11,InnerProduct,optimized,0.1506114196128906,0.1513602844200622,0.10078819831975268,0.023070947730974244,0.05744192772572789
mean,28,11,Manhattan,fixed,0.2127560730125478,0.21507770494547923,0.14558896137477886,0.04526514660372072,0.07368632975857892
mean,28,11,Manhattan,optimized,0.26556916856640095,0.25079803126663397,0.16820114323161023,0.07264287009458696,0.12262271761914303
median,28,11,Euclidean,fixed,0.17371542446633398,0.1703687443056309,0.11492642232726766,0.030177048697518583,0.042523203971200574
median,28,11,Euclidean,optimized,0.21599543971070895,0.20325685269850674,0.1383461596070072,0.048909347802833694,0.08967331280802793
median,28,11,InnerProduct,fixed,0.07603505568064067,0.07486288765479662,0.050485656855203544,0.005781329692358117,0.02120515364846809
median,28,11,InnerProduct,optimized,0.13444067490865322,0.1252034971584402,0.0849198383237931,0.018211231388857142,0.06655465945106143
median,28,11,Manhattan,fixed,0.19471161999416747,0.19865865712376451,0.1342626672193821,0.037912614960753155,0.06427845361673779
median,28,11,Manhattan,optimized,0.24829870488644704,0.23108939248226618,0.1560838644258572,0.06519589466828901,0.11549221541353585
min,28,11,Euclidean,fixed,0.2059496074227213,0.20319355216220103,0.13739206449535554,0.04241524079757297,0.06809165767195491
min,28,11,Euclidean,optimized,0.3128104246818723,0.2982431226423913,0.2025918248951022,0.09875402691865534,0.1414560855600167
min,28,11,InnerProduct,fixed,0.1402423100454884,0.15009305634619904,0.10190045712913648,0.019667905526894902,0.04917509235281203
min,28,11,InnerProduct,optimized,0.2490699408959392,0.23663763318071548,0.16020485746272856,0.06332177235613598,0.11265943908601024
min,28,11,Manhattan,fixed,0.23457450587271572,0.23863005205153487,0.16120232242045185,0.055025198805428555,0.0830376003598281
min,28,11,Manhattan,optimized,0.33073398042757346,0.31263125060850055,0.21249773822699133,0.10976404755153464,0.1625255132352276
max,30,10,Euclidean,fixed,0.08212037923543562,0.06715150875359956,0.04499811010846269,0.006743756685771651,0.013790642582893864
max,30,10,Euclidean,optimized,0.09152192029677043,0.0877059136799717,0.05893117478823752,0.010205399238380108,0.025812009651655154
max,30,10,InnerProduct,fixed,0.04492160429464649,0.05070163472970085,0.03412323028930187,0.002017950532404944,0.003586509152385897
max,30,10,InnerProduct,optimized,0.11137175512443771,0.14050861741820464,0.09638128079759589,0.01367169230437144,0.035399190430211225
max,30,10,Manhattan,fixed,0.09745244220828912,0.08800314884896408,0.0590202596863979,0.009496978492359864,0.011378382192640757
max,30,10,Manhattan,optimized,0.08104655425326153,0.06400794269527496,0.043036041292450276,0.007484731123033406,0.02149778981720756
mean,30,10,Euclidean,fixed,0.20203080253525874,0.19142334283914897,0.1293359840808238,0.04081644517304084,0.05994697627064727
mean,30,10,Euclidean,optimized,0.23412631675490375,0.21644642503171796,0.14532732586979594,0.0567027843256406,0.1004579325664197
mean,30,10,InnerProduct,fixed,0.08576476074245497,0.09592781872188665,0.06478985244272192,0.00735559418521059,0.021967311374378018
mean,30,10,InnerProduct,optimized,0.13747048602339546,0.14987625268799556,0.10045142261599198,0.01959080534643747,0.051043202257719654
mean,30,10,Manhattan,fixed,0.2107206728202281,0.2124084446493425,0.14326795153037705,0.044403201953809646,0.0691086456115978
mean,30,10,Manhattan,optimized,0.2585697047079832,0.2460341167907733,0.16533818505208087,0.06891431004855483,0.12011021137470439
median,30,10,Euclidean,fixed,0.18855445104468926,0.18376237552709102,0.12446058325789915,0.03555278100876402,0.05036722158601348
median,30,10,Euclidean,optimized,0.23333118128676986,0.216716661714684,0.1459899620156675,0.056506952070248764,0.09319349209335119
median,30,10,InnerProduct,fixed,0.09351071973681155,0.09468156359023172,0.06408872430983516,0.008744254705696397,0.02894862178154256
median,30,10,InnerProduct,optimized,0.14483926271964753,0.12395194020979886,0.08323336827281555,0.021566827267124843,0.07904081852760758
median,30,10,Manhattan,fixed,0.21196185775123708,0.2192693910624698,0.14813835554408653,0.044927829141355624,0.07177735387497508
median,30,10,Manhattan,optimized,0.2578379611253671,0.24449100550260833,0.16512631167769298,0.06960072722973365,0.12434259818412167
min,30,10,Euclidean,fixed,0.19987294465586303,0.19269596899837244,0.13001347868114135,0.03994919400540564,0.06860481151324294
min,30,10,Euclidean,optimized,0.26772305150821907,0.2556714339124286,0.17330922478646965,0.07249830780894666,0.1180373911702357
min,30,10,InnerProduct,fixed,0.11753964740080079,0.13689520345905593,0.09272665740058346,0.013815568711104564,0.030649543894978093
min,30,10,InnerProduct,optimized,0.20152286998979854,0.21269131908816555,0.14377307906220932,0.04147048072884365,0.0814301421850006
min,30,10,Manhattan,fixed,0.2225628224362844,0.22561567171038827,0.15246673428280738,0.04953420993080504,0.08168408687858442
min,30,10,Manhattan,optimized,0.2853858549412952,0.26901765522178034,0.18214604415940644,0.08259362484961011,0.14227922129726053
max,34,9,Euclidean,fixed,0.0906139479601581,0.07556909199167543,0.050720904090541565,0.008210887564926161,0.019038954445892098
max,34,9,Euclidean,optimized,0.091745163772277,0.08476073525939862,0.05690627623511222,0.011420277089261254,0.02540406463578764
max,34,9,InnerProduct,fixed,0.053510218605296464,0.05793532766819448,0.03891697265888206,0.0028633434951865766,0.011241566754339405
max,34,9,InnerProduct,optimized,0.09587663809324456,0.1401030431412846,0.09603117501034804,0.010881751101421467,0.03010056679805042
max,34,9,Manhattan,fixed,0.09985954123048477,0.0902471459881194,0.06073341104994218,0.009971927974762873,0.01871786241027107
max,34,9,Manhattan,optimized,0.09903829286000537,0.08726130395072315,0.05842261023132063,0.011474292600197899,0.02837066836831246
mean,34,9,Euclidean,fixed,0.209721841088858,0.2015783333141879,0.13647528037777468,0.04398325062970021,0.06705152947969895
mean,34,9,Euclidean,optimized,0.24761653919805732,0.23521095183292254,0.1579951741764034,0.06311007481441648,0.10263935258525811
mean,34,9,InnerProduct,fixed,0.08486346601932403,0.09384988617324795,0.06335116114757086,0.007201807864813059,0.02303047414820225
mean,34,9,InnerProduct,optimized,0.12764984676711627,0.13437989599899058,0.09026737678206834,0.016840950899619078,0.046065770752633205
mean,34,9,Manhattan,fixed,0.20938768757510265,0.2123846805544115,0.1437997060131844,0.04384320370804873,0.07399329622484319
mean,34,9,Manhattan,optimized,0.26075202846452067,0.24884652187421272,0.16683695707017562,0.0706447949048089,0.11997386762331903
median,34,9,Euclidean,fixed,0.17965513504437214,0.1767726714006727,0.11921393902753305,0.03227596754781159,0.048052416331359926
median,34,9,Euclidean,optimized,0.23103120484866996,0.2170018455274207,0.1468661704998299,0.05765247711677564,0.1001261576684764
median,34,9,InnerProduct,fixed,0.08416254023112586,0.09380551925535126,0.06326450486148373,0.007083333178156015,0.020113357582183022
median,34,9,InnerProduct,optimized,0.14186385121769737,0.1277499547185854,0.0861564411887965,0.02057015859790179,0.07410307707015318
median,34,9,Manhattan,fixed,0.1960742184098832,0.2024490955217339,0.13669853971447285,0.03844509912504657,0.05982681419168645
median,34,9,Manhattan,optimized,0.24944801058532926,0.2424966478949882,0.16407580354741477,0.06578109776995518,0.11430951650688234
min,34,9,Euclidean,fixed,0.19986959575176802,0.18892326814665633,0.12702042152287277,0.03994785530597522,0.06036022231398863
min,34,9,Euclidean,optimized,0.28071565362050893,0.271747687694019,0.1837014145871935,0.08024372935991402,0.12281583376779473
min,34,9,InnerProduct,fixed,0.13418002811646604,0.1478972105134267,0.10009441117903677,0.0180042799453356,0.04672848107014871
min,34,9,InnerProduct,optimized,0.2412131085800615,0.23270618478237387,0.15931871919861387,0.05980656671623001,0.10215257512598927
min,34,9,Manhattan,fixed,0.22710509416032928,0.22519049181061013,0.15174253614426267,0.05157672379357214,0.07744480614754845
min,34,9,Manhattan,optimized,0.2953145358239063,0.28352311400440366,0.1920183575415767,0.0876479579984147,0.13833174197883596
max,38,8,Euclidean,fixed,0.08715533270328847,0.07757959740191529,0.05218487071122635,0.007596052018620902,7.032817615892917e-05
max,38,8,Euclidean,optimized,0.09832166614438029,0.08518055990025994,0.058135286239665664,0.011870836990972532,0.023120281077588588
max,38,8,InnerProduct,fixed,0.05021205787743896,0.0682071961537568,0.046035345736940236,0.0025212507562872855,0.0019870018332903694
max,38,8,InnerProduct,optimized,0.1047879707836599,0.12210169908005124,0.08523153494560147,0.01225687838401579,0.004942427155902917
max,38,8,Manhattan,fixed,0.09049331316731697,0.08880253682895221,0.059836480872613326,0.008189039727998004,-0.002175707647587899
max,38,8,Manhattan,optimized,0.10361910837322882,0.09125286378874595,0.061946534420998414,0.012396740374349968,0.023707328136912877
mean,38,8,Euclidean,fixed,0.20222828930336215,0.19174913399354646,0.1295220981498064,0.04089628099456433,0.06259128676651227
mean,38,8,Euclidean,optimized,0.2234928759585852,0.21263628576832025,0.14257619954004816,0.052042782621199414,0.09990257523010966
mean,38,8,InnerProduct,fixed,0.0831670884144659,0.09392905124814944,0.06330684827400358,0.00691676459533952,0.021375811661893063
mean,38,8,InnerProduct,optimized,0.1302757210372015,0.14244707140723506,0.0959329587091154,0.01779963250725931,0.05374396947830253
mean,38,8,Manhattan,fixed,0.2073764344905636,0.2078303838822736,0.14028520277403714,0.04300498558201882,0.0728981075292563
mean,38,8,Manhattan,optimized,0.24101306940251482,0.23473056952204158,0.15779508132918257,0.060262102833203234,0.11055386404344973
median,38,8,Euclidean,fixed,0.18435119961681365,0.1721977916772492,0.11650888427888147,0.033985364800158235,0.056566917185390087
median,38,8,Euclidean,optimized,0.21177354348688543,0.19212234397059186,0.13004406944931896,0.04731936014908818,0.09131572267518233
median,38,8,InnerProduct,fixed,0.08443271244224698,0.07713810861819646,0.05229559155779605,0.007128882930355074,0.031469595954748186
median,38,8,InnerProduct,optimized,0.1259333954554386,0.10730117021789157,0.07252598915775106,0.01713355397167369,0.07224899183627409
median,38,8,Manhattan,fixed,0.19614285158071323,0.20081021857278045,0.13567138254514494,0.03847201822621382,0.07114344196725941
median,38,8,Manhattan,optimized,0.23234373243084905,0.21924770879589556,0.14773684950174684,0.05767149670809881,0.10900950912825266
min,38,8,Euclidean,fixed,0.2074959652676876,0.19604929647373529,0.13234433583078034,0.04305457560236936,0.07168907806649016
min,38,8,Euclidean,optimized,0.3004641843036683,0.2776925024351529,0.18878151426797715,0.09078945751983439,0.13936438740959806
min,38,8,InnerProduct,fixed,0.12830541186524833,0.14699568267972957,0.09956167196570567,0.016462278713910927,0.031747432755086846
min,38,8,InnerProduct,optimized,0.21674667646576634,0.22256295564865414,0.15060673975370006,0.0479763358858305,0.08466140171263788
min,38,8,Manhattan,fixed,0.2285297742857905,0.22749013370477772,0.1536148071036412,0.052225857735114345,0.083778197677705
min,38,8,Manhattan,optimized,0.31680325454581293,0.2940587608111723,0.19972384741517962,0.10072332331994034,0.15097306454985812
max,43,7,Euclidean,fixed,0.08010062982451989,0.07268357667893688,0.048921549978449816,0.006416110898284644,0.009176521901733015
max,43,7,Euclidean,optimized,0.08832892890729957,0.08373612767431546,0.05691389292679363,0.00935812121516908,0.012407201529966994
max,43,7,InnerProduct,fixed,0.05054841296399579,0.06756158591495588,0.04574688615602933,0.0025551420531787494,0.003284820679728906
max,43,7,InnerProduct,optimized,0.09281404209333009,0.11488712481562706,0.07857317116557555,0.009285993946057003,0.014282572846236996
max,43,7,Manhattan,fixed,0.08411152814122981,0.0866416829797425,0.058606269755207656,0.007074749166252836,0.005708564528254079
max,43,7,Manhattan,optimized,0.08008453669721628,0.07601130721266539,0.05145267813443664,0.007512686920457634,0.017992119946944496
mean,43,7,Euclidean,fixed,0.22013302783306338,0.21302261234879719,0.1441778425342919,0.04845854994295229,0.06891080070720668
mean,43,7,Euclidean,optimized,0.23606037553622766,0.21654729990504756,0.1450418914226464,0.05785130517030912,0.10692982853101814
mean,43,7,InnerProduct,fixed,0.08204382359509284,0.09222319608934508,0.0621960722432504,0.006731188990102721,0.023328209531569333
mean,43,7,InnerProduct,optimized,0.11579061717080896,0.1346820532747485,0.09136805811206802,0.013775241958060302,0.04334371126829073
mean,43,7,Manhattan,fixed,0.2213022368154339,0.22343289475749864,0.15082280410833662,0.04897468001951433,0.07555180166382458
mean,43,7,Manhattan,optimized,0.24751284612807778,0.23771926457362008,0.15980388140206317,0.064308831403211,0.11487459543380589
median,43,7,Euclidean,fixed,0.191948750729452,0.1827821704537838,0.12336463892226454,0.036844322906597116,0.05122650796840433
median,43,7,Euclidean,optimized,0.23438170296844457,0.21510204845601893,0.14574134653896081,0.05759505075202509,0.09349901601667394
median,43,7,InnerProduct,fixed,0.08617502527263489,0.08840505252470429,0.0592074151037682,0.007426134980739296,0.026247680862741096
median,43,7,InnerProduct,optimized,0.13625475914425056,0.12260262377025563,0.08312583820419929,0.019339256938042792,0.06717612377917867
median,43,7,Manhattan,fixed,0.2113160346195584,0.20777539601243275,0.14041266225576474,0.04465446648733451,0.06181206255404359
median,43,7,Manhattan,optimized,0.27052485207689914,0.24755325768059483,0.1673396729682562,0.07615944568594239,0.12471749302911436
min,43,7,Euclidean,fixed,0.1553500864840901,0.1478565928919076,0.09967688543698061,0.02413364937061424,0.04593383814330554
min,43,7,Euclidean,optimized,0.226746643227751,0.21752023692167227,0.14674893433279715,0.05160629611681604,0.09525329489781975
min,43,7,InnerProduct,fixed,0.1101051790204485,0.11801998674035016,0.08003891667089773,0.012123150447124975,0.04583055109970924
min,43,7,InnerProduct,optimized,0.18869078784351645,0.18957549227843845,0.1276919609231721,0.03778300322165327,0.07777207059441013
min,43,7,Manhattan,fixed,0.1771322174147312,0.18188631253677692,0.12258584384463582,0.03137582244625947,0.058085143524455485
min,43,7,Manhattan,optimized,0.236532442136454,0.22383429195889412,0.15156267606078874,0.05616109413061079,0.10552820826543621
max,50,6,Euclidean,fixed,0.09208716955744461,0.10732239097716094,0.07595982721377104,0.00848004679710157,-0.004957804163494561
max,50,6,Euclidean,optimized,0.10901796575389015,0.11101368287488218,0.07965229404357897,0.013181369654052455,-0.018453314191351676
max,50,6,InnerProduct,fixed,0.06918362359322154,0.10595692193378554,0.07502510427269128,0.004786373773488561,-0.014689408606816334
max,50,6,InnerProduct,optimized,0.08682137667061039,0.12271214274122869,0.08954109080350445,0.008338610025779004,-0.013143280925476387
max,50,6,Manhattan,fixed,0.09124069492648425,0.11399833641613381,0.08068624686453163,0.008324864410667931,-0.01713603467541036
max,50,6,Manhattan,optimized,0.10290211134618236,0.11459521951824223,0.0814408470956454,0.011641333277941679,-0.011264528358752069
mean,50,6,Euclidean,fixed,0.20667662099649664,0.19159946603648778,0.1293182589313969,0.04271522566652941,0.06690073328444857
mean,50,6,Euclidean,optimized,0.2136537494456138,0.1956209816356946,0.13061214293288675,0.04749860986802155,0.09393962102360717
mean,50,6,InnerProduct,fixed,0.07776061569245749,0.08876026760053714,0.05990558904508382,0.006046713352869992,0.02061521763234686
mean,50,6,InnerProduct,optimized,0.12140228100233257,0.1293164966197736,0.08728733826999785,0.015041939606504618,0.05231520113859758
mean,50,6,Manhattan,fixed,0.21242418171903377,0.2048689230516882,0.13831771118764988,0.04512403297900114,0.07390782323106526
mean,50,6,Manhattan,optimized,0.23917745720332398,0.22403212992848562,0.15131787168238087,0.05920411575782238,0.11031474252090737
median,50,6,Euclidean,fixed,0.16448197821599225,0.1462115883739414,0.09847649892856913,0.027054321157846006,0.05408089359408719
median,50,6,Euclidean,optimized,0.19469482710900787,0.16434142433148333,0.11100529055535573,0.04374228707748262,0.08109684016543676
median,50,6,InnerProduct,fixed,0.06635944307269674,0.05681119729326539,0.038417803201642495,0.004403575684918559,0.03757203743936266
median,50,6,InnerProduct,optimized,0.09383338046415299,0.08749640959794751,0.05882782018763266,0.01022106662260911,0.07470653570580263
median,50,6,Manhattan,fixed,0.17967841868669923,0.17195791687486586,0.11577549793685699,0.0322843341417528,0.06294950829890888
median,50,6,Manhattan,optimized,0.2135714696993551,0.1873107006596265,0.12673442331891144,0.05165012057484095,0.10369534317613124
min,50,6,Euclidean,fixed,0.18512346797176524,0.18115585157057676,0.12298204065098114,0.034270698393893184,0.06471140091758631
min,50,6,Euclidean,optimized,0.2377112584470898,0.2210634734151732,0.14870873074671032,0.057512419913116376,0.09686106154194843
min,50,6,InnerProduct,fixed,0.13562997605540186,0.14752753543674257,0.09973944037805792,0.018395490404788717,0.042310522183326316
min,50,6,InnerProduct,optimized,0.2166212977081335,0.21055282896382804,0.14166181439079256,0.04772831673634439,0.09411076334413919
min,50,6,Manhattan,fixed,0.19243821786705384,0.2083674369981896,0.14178460138906515,0.03703246769584767,0.08316100160822193
min,50,6,Manhattan,optimized,0.2511151447025453,0.23844898350054491,0.1606515407393106,0.0638434832414518,0.10869793731650501
