aggregator,block_size,image_size,scoring,pearson,spearman,kendall,r2_linear,r2_isotonic
mean,24,13,Cosine,0.26395121523914394,0.2100394985375072,0.14322357085472046,0.06967024402622102,0.45788899038344844
max,24,13,Euclidean,0.26675626617329046,0.1374801424729968,0.09332933757070778,0.07115890554271553,0.4449549584678393
max,24,13,Manhattan,0.2411562403390155,0.16495332205358906,0.1122902443017456,0.05815633225444927,0.4494445892498222
max,24,13,Cosine,0.18774280348918662,0.13167863018040585,0.08932119832989431,0.0352473602619795,0.4446292430348071
median,24,13,Euclidean,0.419054112677508,0.21097869467338076,0.14398805854167157,0.17560634935193364,0.4558531206356399
median,24,13,Manhattan,0.3833934594641647,0.2518501831787186,0.1721006310910527,0.14699054475990025,0.47046487327804576
median,24,13,Cosine,0.27432526007283703,0.20353244092924988,0.13874735705721647,0.07525434831402988,0.452380814198865
min,24,13,Euclidean,0.4557994433103509,0.2230101659791865,0.15204619779376669,0.20775313252202587,0.4668650434020818
min,24,13,Manhattan,0.40850872026948054,0.258890945249284,0.17715516706579845,0.1668793745362087,0.480075293239559
min,24,13,Cosine,0.3034010934696776,0.21943016348985572,0.14975559798267724,0.0920522235185961,0.46526079999925285
mean,25,12,Euclidean,0.4022114050466557,0.2181640366245877,0.14872938723736606,0.16177401434960503,0.4634891115636286
mean,25,12,Manhattan,0.37028303861553563,0.24295307530828814,0.16599785947647744,0.1371095286863544,0.4711519361934312
mean,25,12,Cosine,0.2644115284341214,0.2102560263439565,0.14314053661156845,0.06991345636886825,0.4599170910256355
max,25,12,Euclidean,0.25950789142205455,0.13176920315829893,0.08943597713473406,0.06734434571032077,0.42906480684104475
max,25,12,Manhattan,0.22895213849633833,0.15278903373170616,0.1036492287939146,0.05241908172204657,0.4303113051280627
max,25,12,Cosine,0.17380014073353775,0.12624968780029136,0.08565600918123752,0.030206488918997687,0.4432145142970445
median,25,12,Euclidean,0.413266692832516,0.20151863014000954,0.13713394853427985,0.17078935940472528,0.45645676391452694
median,25,12,Manhattan,0.3784196594739235,0.2411866045805689,0.1647800976280859,0.14320143867636037,0.4683420169606036
median,25,12,Cosine,0.2693556656258364,0.19084601547742014,0.12957827689674295,0.07255247460473746,0.45316393589128845
min,25,12,Euclidean,0.45441804323978147,0.22474252976220685,0.15307564565156184,0.20649575802187192,0.4645649625556396
min,25,12,Manhattan,0.4094399671258089,0.25916450627898796,0.17720483559846842,0.16764108667998356,0.47797083397215046
min,25,12,Cosine,0.30498145132561905,0.22388274177454895,0.1527553293186165,0.09301368565268098,0.4641106891151572
mean,28,11,Euclidean,0.4010692112142733,0.2200964053121818,0.15014690878373835,0.1608565121840395,0.46467716023351924
mean,28,11,Manhattan,0.3717829252156786,0.24516087284799976,0.16747911402098195,0.13822254348192686,0.47087789830756177
mean,28,11,Cosine,0.26422415201762894,0.21186139096019996,0.14434214709580248,0.06981440250943516,0.4589333820724595
max,28,11,Euclidean,0.24432251697644178,0.13068624897007047,0.08819413826927672,0.05969349230170373,0.42583560931435294
max,28,11,Manhattan,0.2094906292498327,0.15155375800591678,0.10263947671747076,0.043886323743490885,0.4267642721426934
max,28,11,Cosine,0.1682142149616663,0.12568901931105309,0.08473579331646516,0.028296022115169794,0.44481568674335337
median,28,11,Euclidean,0.39995615407598756,0.19588298735834286,0.13357060148415428,0.15996492518325534,0.4520368844969641
median,28,11,Manhattan,0.3627584994101671,0.23172288436400493,0.15831962718898543,0.1315937288943163,0.4635631161674624
median,28,11,Cosine,0.25575809388032295,0.18714191769975416,0.12748715015253584,0.06541220258529623,0.4484194132911766
min,28,11,Euclidean,0.46069394222382704,0.2346253540116699,0.16014207470962974,0.21223890840173099,0.46256243596464774
min,28,11,Manhattan,0.4155769594341024,0.2680836730877759,0.18301997058871658,0.17270420921249363,0.4752402357731036
min,28,11,Cosine,0.30972476427400725,0.23368682834888188,0.15960517717036193,0.0959294296045895,0.461522941423233
mean,30,10,Euclidean,0.38999648744828497,0.21507918616629276,0.14665565290500282,0.1520972602220002,0.4614963764862926
mean,30,10,Manhattan,0.36332890362076853,0.2411151189017096,0.16466549391969373,0.13200789220626974,0.4693625675651464
mean,30,10,Cosine,0.2565293847173034,0.20778774890969973,0.14149798566369973,0.06580732522343835,0.457933367425687
max,30,10,Euclidean,0.2228259569287909,0.12294903900875373,0.08300855961923843,0.0496514070812315,0.23802677381178705
max,30,10,Manhattan,0.20327526591268333,0.141123214360376,0.09562770526504609,0.04132083373187234,0.23446466766601437
max,30,10,Cosine,0.16441260215843537,0.11758202736924034,0.07929351896457318,0.027031503748508046,0.23187715890952354
median,30,10,Euclidean,0.40066588076843157,0.21019165795074726,0.14328179026658563,0.16053314801194307,0.4545714486485576
median,30,10,Manhattan,0.3648083878259513,0.25411796810760184,0.17342600681299075,0.13308515982816993,0.4684511651456881
median,30,10,Cosine,0.2610178333438464,0.20208279735133705,0.1377519005559805,0.06813030932351616,0.45204877147932754
min,30,10,Euclidean,0.4467708574058143,0.22448754938796334,0.153256471158695,0.19960419902712656,0.4626858444494627
min,30,10,Manhattan,0.39824877555533705,0.25321096141904764,0.17329363580724297,0.1586020872313253,0.47334959545807076
min,30,10,Cosine,0.296317440877988,0.21810128058600417,0.14906078270664677,0.08780402576848001,0.46085700036009747
mean,34,9,Euclidean,0.3928244641810519,0.222710257428025,0.15198444428295851,0.15431105965913072,0.4639531261276557
mean,34,9,Manhattan,0.3619441164575797,0.23965981794869734,0.163663872759451,0.13100354343825815,0.46914988648484324
mean,34,9,Cosine,0.25797357234665413,0.21502379901948768,0.14677972706143683,0.06655036402929448,0.4610081026684649
max,34,9,Euclidean,0.22149226083719886,0.12402879037577483,0.08367630849871521,0.049058821610773906,0.3762383256156786
max,34,9,Manhattan,0.19808429175074546,0.14220458764487637,0.09654472507703724,0.0392373866383946,0.37648235771466
max,34,9,Cosine,0.15850626055504932,0.12133272438909147,0.08168599688076672,0.02512423463514546,0.37648296031986117
median,34,9,Euclidean,0.4023031355885041,0.20231087197566686,0.13780916555125775,0.16184781290434258,0.4536672013195948
median,34,9,Manhattan,0.3592587961051638,0.2353008824877102,0.16055883651699304,0.12906688257893184,0.46489336434555606
median,34,9,Cosine,0.26254945707509036,0.19685072329409425,0.133887467791355,0.06893221741042499,0.4508638783040638
min,34,9,Euclidean,0.44920749580743696,0.2152986239773574,0.14668956969276506,0.2017873742895887,0.45919838869273644
min,34,9,Manhattan,0.40870166916619755,0.24806902455699997,0.16897813545096127,0.1670370543792361,0.4717818952042263
min,34,9,Cosine,0.2967092119833626,0.21067374370908795,0.1433905937576124,0.088036356475788,0.4562520364241338
mean,38,8,Euclidean,0.37817914239502937,0.21233488593074124,0.14498351504290752,0.14301946374263996,0.46334330720160233
mean,38,8,Manhattan,0.3558790682477616,0.23541354107333082,0.16066839724934262,0.12664991121689495,0.46998953319116077
mean,38,8,Cosine,0.2474464238304676,0.20428179315781342,0.13907567636347262,0.061229732666487346,0.4580325030752357
max,38,8,Euclidean,0.19863922173191753,0.1277005891028593,0.08667957608504016,0.03945754041026195,0.15476627205298266
max,38,8,Manhattan,0.17595102468947596,0.1411834671435459,0.09569361935637713,0.030958763089276697,0.15379747466175842
max,38,8,Cosine,0.1503069247718466,0.12408715889883752,0.08396360033570188,0.02259217163436944,0.15167698352881087
median,38,8,Euclidean,0.394420425217611,0.198014736274454,0.1348733801267114,0.15556747182884123,0.46274967101585907
median,38,8,Manhattan,0.3504416283522465,0.23497741212173506,0.16058392070763214,0.12280933488217405,0.47024021260123783
median,38,8,Cosine,0.2555656645063686,0.1908134872721163,0.12974816304939873,0.06531380887458182,0.4587667338657877
min,38,8,Euclidean,0.4556450118023657,0.22607662813694804,0.15413035028463765,0.20761237678037814,0.4657523541962697
min,38,8,Manhattan,0.4184051435013478,0.25864051794732257,0.17684296307499237,0.17506286410838345,0.47913937159849906
min,38,8,Cosine,0.3043417141897595,0.21982122559413564,0.14979282022960744,0.09262387899596136,0.46597075110270714
mean,43,7,Euclidean,0.3877884168375235,0.23374382850290554,0.15955918702810085,0.15037985623335293,0.46514111592012297
mean,43,7,Manhattan,0.365853615527634,0.25199035706246825,0.1719190599881437,0.13384886799464202,0.47179280330465323
mean,43,7,Cosine,0.2611338511349679,0.22608379953773594,0.15423372061335713,0.06819088820857966,0.4625641976642614
max,43,7,Euclidean,0.181191689704859,0.12118285870082422,0.08216619471552365,0.03283042841810213,0.1105492248968909
max,43,7,Manhattan,0.16324939335415561,0.13536853083204445,0.0923187155007712,0.02665036443049984,0.10787546669205006
max,43,7,Cosine,0.14249354241257048,0.12315658862291984,0.08368713959336246,0.02030440962928315,0.42446457754639433
median,43,7,Euclidean,0.3969910308159454,0.21133559369121527,0.14413326741900095,0.1576018785483072,0.4538410222623971
median,43,7,Manhattan,0.36166767321027693,0.2451169061152606,0.16749201228373142,0.13080350584533584,0.46361161716562393
median,43,7,Cosine,0.2626968751091972,0.20030677857599183,0.13668009072770823,0.0690096481921374,0.44941124124717635
min,43,7,Euclidean,0.414270944436038,0.1956022669667589,0.13313163338186507,0.17162041540392692,0.4559147291786093
min,43,7,Manhattan,0.38182509536040377,0.22781905464071944,0.15514806481885154,0.14579040344698158,0.4641264949090359
min,43,7,Cosine,0.2766939038261047,0.19600005439179244,0.13361927673013993,0.07655951641452985,0.4536483181999167
mean,50,6,Euclidean,0.36702007980333146,0.2093339643630994,0.1425405848429623,0.1347037389788438,0.46261925429719253
mean,50,6,Manhattan,0.3501226057831396,0.2281771424146273,0.155563222920377,0.12258583908037579,0.4676755352633579
mean,50,6,Cosine,0.2464066093072831,0.20096814979393335,0.13672303947416614,0.060716217110312054,0.4607618421170492
max,50,6,Euclidean,0.142165734835123,0.135562661269081,0.09505090118955514,0.02021109616121075,0.023829659194508968
max,50,6,Manhattan,0.13576470231076793,0.14214842363505728,0.099675245213988,0.01843205439353157,0.01894801573946625
max,50,6,Cosine,0.11521754065692857,0.1348717894752869,0.0945160384317392,0.01327508167503122,0.015217565863990257
median,50,6,Euclidean,0.35340754629874876,0.1814355670562657,0.12357881422486446,0.12489689378090241,0.456276276082315
median,50,6,Manhattan,0.31656709813620515,0.21480772801233372,0.1464668615607296,0.10021472762237793,0.4644961370484245
median,50,6,Cosine,0.22180620307657933,0.17152454790983637,0.11664974979631883,0.04919799172324901,0.4536571549200903
min,50,6,Euclidean,0.4078789524971248,0.2162018690098819,0.14768458445940955,0.16636523989015195,0.4639291126661279
min,50,6,Manhattan,0.35358914957998583,0.2388953172705999,0.1638533042220003,0.12502528670069768,0.47223055726433905
min,50,6,Cosine,0.2687143155046212,0.22067824870382102,0.1512378069437697,0.0722073833571173,0.4645287161977749
mean,60,5,Euclidean,0.35820574097929236,0.22322722193226804,0.15234244887876483,0.12831135287052386,0.463984137624354
mean,60,5,Manhattan,0.3502036983856021,0.24733109835130748,0.16905867347404574,0.12264263036295386,0.47196307506898816
mean,60,5,Cosine,0.23646362423747122,0.21442384784811738,0.14622330219065968,0.05591504558752003,0.4602154672630344
max,60,5,Euclidean,0.12911641788791023,0.10163650656298626,0.07000022819014032,0.016671049368205626,0.03454991978007149
max,60,5,Manhattan,0.12205865551462433,0.10173325514578296,0.07006373325920921,0.01489831538603803,0.041222890928230504
max,60,5,Cosine,0.10921460397018296,0.10160970921570862,0.07004019049480974,0.011927829720364103,0.029296890478122894
median,60,5,Euclidean,0.35167144354733576,0.19254388595373387,0.13081520079473125,0.12367280420666715,0.45078893695836986
median,60,5,Manhattan,0.32703610134873395,0.23129586908416305,0.15749261527061956,0.1069526115853795,0.4609515146915162
median,60,5,Cosine,0.23221082232486212,0.1840070925024399,0.12496462711057359,0.053921866004788876,0.44777526299592296
min,60,5,Euclidean,0.4000983577042913,0.215416247238426,0.14751763186980965,0.1600786958376711,0.4555887965374862
min,60,5,Manhattan,0.36472936646339515,0.24121541615304432,0.16519818918687001,0.13302751076078967,0.45994628222498435
min,60,5,Cosine,0.2575749945777318,0.2026844228147925,0.1385517016566859,0.0663448778317185,0.45307016414531753
mean,75,4,Euclidean,0.3144041106840969,0.2174190746645517,0.14805196437317944,0.09884994481505804,0.46092717234367075
mean,75,4,Manhattan,0.3130121312801708,0.22985398749834407,0.15642983318223916,0.09797659432855499,0.46231245742871463
mean,75,4,Cosine,0.20788194418326691,0.21070514594074083,0.1433409640950388,0.043214902717415016,0.45800621215368686
max,75,4,Euclidean,0.05851551417150227,0.048032643904581465,0.037579257424077556,0.0034240653987551717,-0.08669307151621108
max,75,4,Manhattan,0.05753337747542572,0.04752046124002783,0.03729662711268825,0.00331008952373002,-0.0746890844172099
max,75,4,Cosine,0.04646816307990852,0.048024049585869165,0.037568761053071484,0.002159290180021034,-0.0862522604690914
median,75,4,Euclidean,0.3160815731815765,0.19640963863872177,0.13327840876295,0.09990756090494035,0.3552133783785606
median,75,4,Manhattan,0.30685212662469663,0.21584794413197902,0.14759711177976875,0.09415822761409876,0.35266764946060314
median,75,4,Cosine,0.2304250575946869,0.19038592099711962,0.12922905406022142,0.05309570716751477,0.3521346282698121
min,75,4,Euclidean,0.33502350718438983,0.14478400229289082,0.09812471111809425,0.11224075036612902,0.4441784505302754
min,75,4,Manhattan,0.3131667022712516,0.16137141079279102,0.10906716632919423,0.09807338341145067,0.4472802109234201
min,75,4,Cosine,0.21350987656546494,0.1516763963881069,0.10295768942553157,0.04558646739100025,0.44255149827049267
mean,100,3,Euclidean,0.3327873564027034,0.20491924188749722,0.13904885378553175,0.1107474245815,0.4618991443619017
mean,100,3,Manhattan,0.3281712499736853,0.22050690024086753,0.14966492840682163,0.10769636930929116,0.46780231897876157
mean,100,3,Cosine,0.2135343473648263,0.19181228457404803,0.1302645024234818,0.04559691750452255,0.458489711570931
max,100,3,Euclidean,0.05799197631940292,0.04999187919802454,0.03952178850551074,0.003363069317430245,-0.2029369928823601
max,100,3,Manhattan,0.05799197631940292,0.04999187919802454,0.03952178850551074,0.003363069317430245,-0.2029369928823601
max,100,3,Cosine,0.05031654308362467,0.04999187919802454,0.03952178850551074,0.0025317545078865633,-0.2029369928823601
median,100,3,Euclidean,0.22613172766592973,0.1549566171235677,0.10446076140309576,0.051135558257178415,0.39825443055644427
median,100,3,Manhattan,0.2030959408886673,0.15845269376360477,0.10686760432167411,0.041247961205453154,0.3979344890084344
median,100,3,Cosine,0.1501364974474547,0.1503639385173848,0.10121694004068146,0.02254096786578963,0.3972842063984763
min,100,3,Euclidean,0.3796759420027985,0.20090252047881946,0.13618627762214514,0.1441538209357126,0.4594608366346975
min,100,3,Manhattan,0.3676794990718716,0.23297519972933983,0.15918890658198467,0.13518821403774262,0.4674139230629757
min,100,3,Cosine,0.20219193001691976,0.14570662029741452,0.09849960954319871,0.04088157656396707,0.4507683870116894
mean,150,2,Euclidean,0.26968594367161003,0.2026223294192142,0.13723269793213355,0.07273050821404692,0.45059169171811986
mean,150,2,Manhattan,0.2649669525870872,0.21082710173944028,0.1429076589641077,0.07020748596328774,0.4525331766886246
mean,150,2,Cosine,0.11938486385220604,0.09885011669674428,0.06681965973924348,0.014252745717009963,0.4325489519514908
max,150,2,Euclidean,nan,nan,nan,0.0,2.220446049250313e-16
max,150,2,Manhattan,nan,nan,nan,0.0,2.220446049250313e-16
max,150,2,Cosine,nan,nan,nan,0.0,2.220446049250313e-16
median,150,2,Euclidean,0.07407113715448796,0.06649792753874567,0.04999151661463357,0.005486533359359114,0.008102839776885418
median,150,2,Manhattan,0.0755612631403676,0.0720146445282526,0.053861184456008376,0.005709504487367956,0.007653546925379118
median,150,2,Cosine,0.06233367341029097,0.06630437625829151,0.04980647944945969,0.0038854868408209065,0.008985020452664472
min,150,2,Euclidean,0.2101070084547321,0.1275240325567802,0.0854625477128582,0.04414495500179694,0.43728451657026424
min,150,2,Manhattan,0.20020728797839182,0.12982354142174532,0.08707823516524729,0.040082958159662674,0.4354295120117828
min,150,2,Cosine,0.08501576670923676,0.05289631760238703,0.0351776316292901,0.0072276805891594575,0.4301016851785746
mean,300,1,Euclidean,0.22861655301691988,0.20620958515078097,0.1399093926342474,0.052265528313338305,0.4492936819346607
mean,300,1,Manhattan,0.2286165530169233,0.2062111860288918,0.13991079087793232,0.05226552831333997,0.4492938145485377
mean,300,1,Cosine,nan,nan,nan,0.0,2.220446049250313e-16
max,300,1,Euclidean,nan,nan,nan,0.0,2.220446049250313e-16
max,300,1,Manhattan,nan,nan,nan,0.0,2.220446049250313e-16
max,300,1,Cosine,nan,nan,nan,0.0,2.220446049250313e-16
median,300,1,Euclidean,0.008397342596609396,-0.021049385749492264,-0.01702069045365537,7.051536268487535e-05,-0.023774498549741674
median,300,1,Manhattan,0.008397342596609396,-0.021049385749492264,-0.01702069045365537,7.051536268487535e-05,-0.023774498549741674
median,300,1,Cosine,nan,nan,nan,0.0,2.220446049250313e-16
min,300,1,Euclidean,0.16961092136637074,0.1303150525254253,0.08829475639354196,0.028767864646749297,0.16780760954960017
min,300,1,Manhattan,0.16961092136637074,0.1303150525254253,0.08829475639354196,0.028767864646749297,0.16780760954960017
min,300,1,Cosine,0.0588313348338104,0.0316984915191429,0.025892411278568107,0.0034611259583281484,0.0034611259583281484
