pairID,pairType,visualType,ratingType,aggregator,ratings
2010-2017,within,x,SpAM,mean,3.2295833333333337
2010-2018,within,x,SpAM,mean,3.2615625
2010-2019,within,x,SpAM,mean,3.8462500000000004
2010-2020,within,x,SpAM,mean,3.5246874999999998
2010-2021,within,x,SpAM,mean,3.5555208333333335
2010-2022,within,x,SpAM,mean,3.4384375
2010-2023,within,x,SpAM,mean,3.6219791666666667
2010-2024,within,x,SpAM,mean,3.8271875
2010-2025,within,x,SpAM,mean,3.505729166666667
2010-2026,within,x,SpAM,mean,3.8184375
2010-2027,within,x,SpAM,mean,3.456875
2010-2028,within,x,SpAM,mean,3.570520833333333
2010-2029,within,x,SpAM,mean,3.290208333333333
2010-2030,within,x,SpAM,mean,3.5045833333333336
2010-2031,within,x,SpAM,mean,3.3340625
2010-2032,within,x,SpAM,mean,3.8754166666666667
2010-2033,within,x,SpAM,mean,3.5694791666666665
2010-2034,within,x,SpAM,mean,3.932083333333334
2010-2035,within,x,SpAM,mean,3.4425000000000003
2010-2036,within,x,SpAM,mean,3.4702083333333333
2010-2037,within,x,SpAM,mean,3.6073958333333334
2010-2038,within,x,SpAM,mean,3.8621875
2010-2039,within,x,SpAM,mean,3.459166666666667
2010-2040,within,x,SpAM,mean,3.957395833333333
2010-2041,within,x,SpAM,mean,3.6836458333333333
2010-2042,within,x,SpAM,mean,3.3478125
2010-2043,within,x,SpAM,mean,3.4558333333333335
2010-2044,within,x,SpAM,mean,3.447604166666667
2010-2045,within,x,SpAM,mean,3.39
2010-2046,within,x,SpAM,mean,3.2916666666666665
2010-2047,within,x,SpAM,mean,3.470833333333333
2010-2048,within,x,SpAM,mean,4.054583333333333
2010-2049,within,x,SpAM,mean,3.40375
2010-2050,within,x,SpAM,mean,3.4555208333333334
2010-2051,within,x,SpAM,mean,3.334166666666667
2010-2052,within,x,SpAM,mean,3.309895833333333
2010-2053,within,x,SpAM,mean,3.2339583333333333
2010-2054,within,x,SpAM,mean,3.2578125
2010-2055,within,x,SpAM,mean,3.5390625
2010-2056,within,x,SpAM,mean,4.125520833333334
2010-2057,within,x,SpAM,mean,3.4446875
2010-2058,within,x,SpAM,mean,3.3502083333333332
2010-2059,within,x,SpAM,mean,3.299270833333333
2010-2060,within,x,SpAM,mean,4.0390625
2010-2061,within,x,SpAM,mean,4.4821875
2010-2062,within,x,SpAM,mean,3.9661458333333335
2010-2063,within,x,SpAM,mean,3.5767708333333337
2010-2064,within,x,SpAM,mean,3.479166666666667
2011-2012,within,x,SpAM,mean,3.5225
2011-2013,within,x,SpAM,mean,3.7796874999999996
2011-2014,within,x,SpAM,mean,3.6879166666666667
2011-2015,within,x,SpAM,mean,3.440104166666667
2011-2016,within,x,SpAM,mean,3.8486458333333333
2011-2017,within,x,SpAM,mean,3.8965625
2011-2018,within,x,SpAM,mean,3.5984375
2011-2019,within,x,SpAM,mean,3.6921874999999997
2011-2020,within,x,SpAM,mean,3.685833333333333
2011-2021,within,x,SpAM,mean,3.7059375
2011-2022,within,x,SpAM,mean,3.811354166666667
2011-2023,within,x,SpAM,mean,3.5739583333333336
2011-2024,within,x,SpAM,mean,3.9071875000000005
2011-2025,within,x,SpAM,mean,3.6395833333333334
2011-2026,within,x,SpAM,mean,3.756145833333333
2011-2027,within,x,SpAM,mean,3.6111458333333335
2011-2028,within,x,SpAM,mean,3.6453125
2011-2029,within,x,SpAM,mean,3.5465625
2011-2030,within,x,SpAM,mean,3.708125
2011-2031,within,x,SpAM,mean,3.4405208333333333
2011-2032,within,x,SpAM,mean,3.8034375000000002
2011-2033,within,x,SpAM,mean,3.718541666666667
2011-2034,within,x,SpAM,mean,3.5989583333333335
2011-2035,within,x,SpAM,mean,3.6341666666666663
2011-2036,within,x,SpAM,mean,4.1274999999999995
2011-2037,within,x,SpAM,mean,3.373854166666667
2011-2038,within,x,SpAM,mean,3.846354166666667
2011-2039,within,x,SpAM,mean,3.9613541666666667
2011-2040,within,x,SpAM,mean,3.5722916666666666
2011-2041,within,x,SpAM,mean,3.8093749999999997
2011-2042,within,x,SpAM,mean,3.723958333333333
2011-2043,within,x,SpAM,mean,4.455208333333333
2011-2044,within,x,SpAM,mean,3.783333333333333
2011-2045,within,x,SpAM,mean,3.5547916666666666
2011-2046,within,x,SpAM,mean,3.462395833333333
2011-2047,within,x,SpAM,mean,3.551145833333333
2011-2048,within,x,SpAM,mean,3.6246875
2011-2049,within,x,SpAM,mean,3.654166666666667
2011-2050,within,x,SpAM,mean,3.4506249999999996
2011-2051,within,x,SpAM,mean,3.9291666666666667
2011-2052,within,x,SpAM,mean,4.0945833333333335
2011-2053,within,x,SpAM,mean,4.057291666666667
2011-2054,within,x,SpAM,mean,3.5455208333333332
2011-2055,within,x,SpAM,mean,3.381875
2011-2056,within,x,SpAM,mean,3.600416666666667
2011-2057,within,x,SpAM,mean,3.4625
2011-2058,within,x,SpAM,mean,3.505520833333333
2011-2059,within,x,SpAM,mean,3.9842708333333334
2011-2060,within,x,SpAM,mean,3.4357291666666665
2011-2061,within,x,SpAM,mean,3.7096875000000002
2011-2062,within,x,SpAM,mean,3.600625
2011-2063,within,x,SpAM,mean,3.6220833333333333
2011-2064,within,x,SpAM,mean,3.5144791666666664
2012-2013,within,x,SpAM,mean,3.445
2012-2014,within,x,SpAM,mean,3.5173958333333335
2012-2015,within,x,SpAM,mean,3.4394791666666666
2012-2016,within,x,SpAM,mean,4.233333333333333
2012-2017,within,x,SpAM,mean,3.3666666666666667
2012-2018,within,x,SpAM,mean,3.4753125
2012-2019,within,x,SpAM,mean,3.931875
2012-2020,within,x,SpAM,mean,3.567916666666667
2012-2021,within,x,SpAM,mean,3.5403124999999998
2012-2022,within,x,SpAM,mean,3.4682291666666667
2012-2023,within,x,SpAM,mean,3.5901041666666664
2012-2024,within,x,SpAM,mean,3.8436458333333334
2012-2025,within,x,SpAM,mean,3.4960416666666667
2012-2026,within,x,SpAM,mean,3.58375
2012-2027,within,x,SpAM,mean,3.3798958333333333
2012-2028,within,x,SpAM,mean,3.921354166666667
2012-2029,within,x,SpAM,mean,3.3604166666666666
2012-2030,within,x,SpAM,mean,3.449791666666667
2012-2031,within,x,SpAM,mean,3.209791666666667
2012-2032,within,x,SpAM,mean,3.729791666666667
2012-2033,within,x,SpAM,mean,3.5259375
2012-2034,within,x,SpAM,mean,4.644166666666666
2012-2035,within,x,SpAM,mean,3.6364583333333336
2012-2036,within,x,SpAM,mean,3.455
2012-2037,within,x,SpAM,mean,3.6597916666666666
2012-2038,within,x,SpAM,mean,3.7455208333333334
2012-2039,within,x,SpAM,mean,3.4458333333333337
2012-2040,within,x,SpAM,mean,4.4738541666666665
2012-2041,within,x,SpAM,mean,3.4761458333333333
2012-2042,within,x,SpAM,mean,3.3253125
2012-2043,within,x,SpAM,mean,3.6917708333333334
2012-2044,within,x,SpAM,mean,3.330729166666667
2012-2045,within,x,SpAM,mean,3.241979166666667
2012-2046,within,x,SpAM,mean,3.4379166666666663
2012-2047,within,x,SpAM,mean,3.3871875000000005
2012-2048,within,x,SpAM,mean,4.1384375
2012-2049,within,x,SpAM,mean,3.1309375
2012-2050,within,x,SpAM,mean,3.481770833333333
2012-2051,within,x,SpAM,mean,3.4139583333333334
2012-2052,within,x,SpAM,mean,3.4813541666666667
2012-2053,within,x,SpAM,mean,3.486458333333333
2012-2054,within,x,SpAM,mean,3.4028124999999996
2012-2055,within,x,SpAM,mean,3.3915625
2012-2056,within,x,SpAM,mean,3.8540625
2012-2057,within,x,SpAM,mean,3.519166666666667
2012-2058,within,x,SpAM,mean,3.4760416666666663
2012-2059,within,x,SpAM,mean,3.3630208333333336
2012-2060,within,x,SpAM,mean,3.891458333333333
2012-2061,within,x,SpAM,mean,3.8803124999999996
2012-2062,within,x,SpAM,mean,3.846458333333333
2012-2063,within,x,SpAM,mean,3.80625
2012-2064,within,x,SpAM,mean,3.502604166666667
2013-2014,within,x,SpAM,mean,3.5897916666666667
2013-2015,within,x,SpAM,mean,3.778020833333333
2013-2016,within,x,SpAM,mean,3.4990625
2013-2017,within,x,SpAM,mean,3.621770833333333
2013-2018,within,x,SpAM,mean,3.7165625
2013-2019,within,x,SpAM,mean,3.7128125
2013-2020,within,x,SpAM,mean,3.5446875
2013-2021,within,x,SpAM,mean,3.4357291666666665
2013-2022,within,x,SpAM,mean,3.820104166666667
2013-2023,within,x,SpAM,mean,3.4578125
2013-2024,within,x,SpAM,mean,3.555833333333333
2013-2025,within,x,SpAM,mean,3.764375
2013-2026,within,x,SpAM,mean,3.6425
2013-2027,within,x,SpAM,mean,3.466145833333333
2013-2028,within,x,SpAM,mean,3.5778125000000003
2013-2029,within,x,SpAM,mean,3.7993750000000004
2013-2030,within,x,SpAM,mean,3.9227083333333335
2013-2031,within,x,SpAM,mean,3.4210416666666665
2013-2032,within,x,SpAM,mean,3.7811458333333334
2013-2033,within,x,SpAM,mean,3.845208333333334
2013-2034,within,x,SpAM,mean,3.4556250000000004
2013-2035,within,x,SpAM,mean,3.5231250000000003
2013-2036,within,x,SpAM,mean,3.339166666666667
2013-2037,within,x,SpAM,mean,3.371875
2013-2038,within,x,SpAM,mean,3.7447916666666665
2013-2039,within,x,SpAM,mean,3.8160416666666666
2013-2040,within,x,SpAM,mean,3.6228124999999998
2013-2041,within,x,SpAM,mean,3.5841666666666665
2013-2042,within,x,SpAM,mean,3.758125
2013-2043,within,x,SpAM,mean,3.769375
2013-2044,within,x,SpAM,mean,3.8763541666666668
2013-2045,within,x,SpAM,mean,3.468958333333333
2013-2046,within,x,SpAM,mean,3.4361458333333332
2013-2047,within,x,SpAM,mean,3.428541666666667
2013-2048,within,x,SpAM,mean,3.5296874999999996
2013-2049,within,x,SpAM,mean,3.4788541666666664
2013-2050,within,x,SpAM,mean,3.6686458333333336
2013-2051,within,x,SpAM,mean,3.484583333333333
2013-2052,within,x,SpAM,mean,3.7769791666666666
2013-2053,within,x,SpAM,mean,3.6201041666666667
2013-2054,within,x,SpAM,mean,3.5492708333333334
2013-2055,within,x,SpAM,mean,3.5858333333333334
2013-2056,within,x,SpAM,mean,3.8034374999999994
2013-2057,within,x,SpAM,mean,3.6832291666666666
2013-2058,within,x,SpAM,mean,3.521458333333333
2013-2059,within,x,SpAM,mean,3.4951041666666667
2013-2060,within,x,SpAM,mean,3.676875
2013-2061,within,x,SpAM,mean,3.5425
2013-2062,within,x,SpAM,mean,3.5204166666666667
2013-2063,within,x,SpAM,mean,3.4391666666666665
2013-2064,within,x,SpAM,mean,3.9546875000000004
2014-2015,within,x,SpAM,mean,3.650729166666667
2014-2016,within,x,SpAM,mean,3.7213541666666665
2014-2017,within,x,SpAM,mean,3.9085416666666664
2014-2018,within,x,SpAM,mean,3.4017708333333334
2014-2019,within,x,SpAM,mean,3.788333333333333
2014-2020,within,x,SpAM,mean,3.672395833333333
2014-2021,within,x,SpAM,mean,3.6308333333333334
2014-2022,within,x,SpAM,mean,3.5692708333333334
2014-2023,within,x,SpAM,mean,3.369375
2014-2024,within,x,SpAM,mean,3.748333333333333
2014-2025,within,x,SpAM,mean,3.5783333333333336
2014-2026,within,x,SpAM,mean,3.8258333333333336
2014-2027,within,x,SpAM,mean,3.5675
2014-2028,within,x,SpAM,mean,3.459166666666667
2014-2029,within,x,SpAM,mean,3.1998958333333336
2014-2030,within,x,SpAM,mean,3.7807291666666667
2014-2031,within,x,SpAM,mean,3.655104166666667
2014-2032,within,x,SpAM,mean,3.5761458333333334
2014-2033,within,x,SpAM,mean,3.5214583333333334
2014-2034,within,x,SpAM,mean,3.6230208333333334
2014-2035,within,x,SpAM,mean,3.9541666666666666
2014-2036,within,x,SpAM,mean,4.327708333333334
2014-2037,within,x,SpAM,mean,3.7212500000000004
2014-2038,within,x,SpAM,mean,3.7122916666666663
2014-2039,within,x,SpAM,mean,3.5178125000000002
2014-2040,within,x,SpAM,mean,3.3659375000000002
2014-2041,within,x,SpAM,mean,3.651666666666667
2014-2042,within,x,SpAM,mean,3.774375
2014-2043,within,x,SpAM,mean,4.193020833333334
2014-2044,within,x,SpAM,mean,4.0834375000000005
2014-2045,within,x,SpAM,mean,3.6325000000000003
2014-2046,within,x,SpAM,mean,3.5296875
2014-2047,within,x,SpAM,mean,3.6197916666666665
2014-2048,within,x,SpAM,mean,3.7197916666666666
2014-2049,within,x,SpAM,mean,3.9010416666666665
2014-2050,within,x,SpAM,mean,3.5251041666666665
2014-2051,within,x,SpAM,mean,3.4423958333333333
2014-2052,within,x,SpAM,mean,4.1378125
2014-2053,within,x,SpAM,mean,3.833541666666666
2014-2054,within,x,SpAM,mean,3.8499999999999996
2014-2055,within,x,SpAM,mean,3.5237499999999997
2014-2056,within,x,SpAM,mean,3.5669791666666666
2014-2057,within,x,SpAM,mean,3.44125
2014-2058,within,x,SpAM,mean,3.3755208333333333
2014-2059,within,x,SpAM,mean,4.3784375
2014-2060,within,x,SpAM,mean,3.26125
2014-2061,within,x,SpAM,mean,3.4110416666666667
2014-2062,within,x,SpAM,mean,3.4688541666666666
2014-2063,within,x,SpAM,mean,3.420729166666667
2014-2064,within,x,SpAM,mean,3.5933333333333337
2015-2016,within,x,SpAM,mean,3.4295833333333334
2015-2017,within,x,SpAM,mean,3.4914583333333336
2015-2018,within,x,SpAM,mean,3.676354166666666
2015-2019,within,x,SpAM,mean,3.508125
2015-2020,within,x,SpAM,mean,3.3846875
2015-2021,within,x,SpAM,mean,3.470625
2015-2022,within,x,SpAM,mean,3.6180208333333335
2015-2023,within,x,SpAM,mean,3.4754166666666664
2015-2024,within,x,SpAM,mean,3.4989583333333334
2015-2025,within,x,SpAM,mean,3.7959375
2015-2026,within,x,SpAM,mean,4.0103125
2015-2027,within,x,SpAM,mean,3.4604166666666667
2015-2028,within,x,SpAM,mean,3.5258333333333334
2015-2029,within,x,SpAM,mean,3.921666666666667
2015-2030,within,x,SpAM,mean,3.7917708333333335
2015-2031,within,x,SpAM,mean,3.7108333333333334
2015-2032,within,x,SpAM,mean,3.6134375
2015-2033,within,x,SpAM,mean,3.9066666666666667
2015-2034,within,x,SpAM,mean,3.4219791666666666
2015-2035,within,x,SpAM,mean,3.8546875
2015-2036,within,x,SpAM,mean,3.5232291666666664
2015-2037,within,x,SpAM,mean,3.5869791666666666
2015-2038,within,x,SpAM,mean,3.5626041666666666
2015-2039,within,x,SpAM,mean,3.6755208333333336
2015-2040,within,x,SpAM,mean,3.466458333333333
2015-2041,within,x,SpAM,mean,3.6340624999999998
2015-2042,within,x,SpAM,mean,3.758541666666667
2015-2043,within,x,SpAM,mean,3.5665625
2015-2044,within,x,SpAM,mean,4.1691666666666665
2015-2045,within,x,SpAM,mean,4.17125
2015-2046,within,x,SpAM,mean,3.2695833333333333
2015-2047,within,x,SpAM,mean,3.676041666666667
2015-2048,within,x,SpAM,mean,3.385
2015-2049,within,x,SpAM,mean,3.5555208333333335
2015-2050,within,x,SpAM,mean,3.667291666666667
2015-2051,within,x,SpAM,mean,3.5152083333333333
2015-2052,within,x,SpAM,mean,3.528958333333333
2015-2053,within,x,SpAM,mean,3.632604166666667
2015-2054,within,x,SpAM,mean,3.7196875
2015-2055,within,x,SpAM,mean,3.9711458333333334
2015-2056,within,x,SpAM,mean,3.7221875
2015-2057,within,x,SpAM,mean,3.5579166666666664
2015-2058,within,x,SpAM,mean,3.5703125
2015-2059,within,x,SpAM,mean,3.648333333333333
2015-2060,within,x,SpAM,mean,3.645104166666667
2015-2061,within,x,SpAM,mean,3.5009375
2015-2062,within,x,SpAM,mean,3.4091666666666667
2015-2063,within,x,SpAM,mean,3.4987500000000002
2015-2064,within,x,SpAM,mean,3.4958333333333336
2016-2017,within,x,SpAM,mean,3.609375
2016-2018,within,x,SpAM,mean,3.4702083333333333
2016-2019,within,x,SpAM,mean,3.7356249999999998
2016-2020,within,x,SpAM,mean,3.524583333333333
2016-2021,within,x,SpAM,mean,3.68
2016-2022,within,x,SpAM,mean,3.4834375
2016-2023,within,x,SpAM,mean,3.398125
2016-2024,within,x,SpAM,mean,3.7733333333333334
2016-2025,within,x,SpAM,mean,3.5964583333333335
2016-2026,within,x,SpAM,mean,3.4951041666666667
2016-2027,within,x,SpAM,mean,3.3539583333333334
2016-2028,within,x,SpAM,mean,3.7575
2016-2029,within,x,SpAM,mean,3.4578124999999997
2016-2030,within,x,SpAM,mean,3.515416666666667
2016-2031,within,x,SpAM,mean,3.495
2016-2032,within,x,SpAM,mean,3.7911458333333337
2016-2033,within,x,SpAM,mean,3.400729166666667
2016-2034,within,x,SpAM,mean,4.235625
2016-2035,within,x,SpAM,mean,3.7996875
2016-2036,within,x,SpAM,mean,3.7877083333333337
2016-2037,within,x,SpAM,mean,3.46625
2016-2038,within,x,SpAM,mean,3.8362499999999997
2016-2039,within,x,SpAM,mean,3.707291666666667
2016-2040,within,x,SpAM,mean,4.293541666666666
2016-2041,within,x,SpAM,mean,3.6338541666666666
2016-2042,within,x,SpAM,mean,3.6288541666666667
2016-2043,within,x,SpAM,mean,3.7828124999999995
2016-2044,within,x,SpAM,mean,3.4102083333333333
2016-2045,within,x,SpAM,mean,3.5240625
2016-2046,within,x,SpAM,mean,3.5598958333333335
2016-2047,within,x,SpAM,mean,3.7066666666666666
2016-2048,within,x,SpAM,mean,4.051562499999999
2016-2049,within,x,SpAM,mean,3.5143750000000002
2016-2050,within,x,SpAM,mean,3.4852083333333335
2016-2051,within,x,SpAM,mean,3.7384375
2016-2052,within,x,SpAM,mean,3.376875
2016-2053,within,x,SpAM,mean,3.458645833333333
2016-2054,within,x,SpAM,mean,3.5889583333333333
2016-2055,within,x,SpAM,mean,3.6245833333333337
2016-2056,within,x,SpAM,mean,3.913125
2016-2057,within,x,SpAM,mean,3.5235416666666666
2016-2058,within,x,SpAM,mean,3.5136458333333334
2016-2059,within,x,SpAM,mean,3.4745833333333334
2016-2060,within,x,SpAM,mean,3.591458333333333
2016-2061,within,x,SpAM,mean,3.648958333333333
2016-2062,within,x,SpAM,mean,3.536354166666667
2016-2063,within,x,SpAM,mean,3.66
2016-2064,within,x,SpAM,mean,3.4290625
2017-2018,within,x,SpAM,mean,3.559166666666667
2017-2019,within,x,SpAM,mean,3.4196875
2017-2020,within,x,SpAM,mean,3.6708333333333334
2017-2021,within,x,SpAM,mean,3.565104166666667
2017-2022,within,x,SpAM,mean,3.4570833333333337
2017-2023,within,x,SpAM,mean,3.470625
2017-2024,within,x,SpAM,mean,3.5117708333333333
2017-2025,within,x,SpAM,mean,3.5683333333333334
2017-2026,within,x,SpAM,mean,3.5410416666666666
2017-2027,within,x,SpAM,mean,3.3735416666666667
2017-2028,within,x,SpAM,mean,3.470416666666667
2017-2029,within,x,SpAM,mean,3.6060416666666666
2017-2030,within,x,SpAM,mean,3.6015625
2017-2031,within,x,SpAM,mean,3.5692708333333334
2017-2032,within,x,SpAM,mean,3.5640625000000004
2017-2033,within,x,SpAM,mean,3.7184375
2017-2034,within,x,SpAM,mean,3.6189583333333335
2017-2035,within,x,SpAM,mean,3.6799999999999997
2017-2036,within,x,SpAM,mean,3.855625
2017-2037,within,x,SpAM,mean,3.42
2017-2038,within,x,SpAM,mean,3.478229166666667
2017-2039,within,x,SpAM,mean,3.6546874999999996
2017-2040,within,x,SpAM,mean,3.548958333333333
2017-2041,within,x,SpAM,mean,3.7129166666666666
2017-2042,within,x,SpAM,mean,3.6915625
2017-2043,within,x,SpAM,mean,4.078749999999999
2017-2044,within,x,SpAM,mean,3.724270833333333
2017-2045,within,x,SpAM,mean,3.730729166666667
2017-2046,within,x,SpAM,mean,3.8183333333333334
2017-2047,within,x,SpAM,mean,3.6359375
2017-2048,within,x,SpAM,mean,3.4206250000000002
2017-2049,within,x,SpAM,mean,3.9996875000000003
2017-2050,within,x,SpAM,mean,3.4872916666666667
2017-2051,within,x,SpAM,mean,3.4721875
2017-2052,within,x,SpAM,mean,3.84625
2017-2053,within,x,SpAM,mean,3.8754166666666663
2017-2054,within,x,SpAM,mean,3.6509375000000004
2017-2055,within,x,SpAM,mean,3.5860416666666666
2017-2056,within,x,SpAM,mean,3.469375
2017-2057,within,x,SpAM,mean,3.3436458333333334
2017-2058,within,x,SpAM,mean,3.481875
2017-2059,within,x,SpAM,mean,3.7967708333333334
2017-2060,within,x,SpAM,mean,3.3579166666666667
2017-2061,within,x,SpAM,mean,3.3290625
2017-2062,within,x,SpAM,mean,3.390729166666666
2017-2063,within,x,SpAM,mean,3.8744791666666667
2017-2064,within,x,SpAM,mean,3.4694791666666664
2018-2019,within,x,SpAM,mean,3.737604166666667
2018-2020,within,x,SpAM,mean,3.5601041666666666
2018-2021,within,x,SpAM,mean,3.64
2018-2022,within,x,SpAM,mean,3.6519791666666666
2018-2023,within,x,SpAM,mean,3.5811458333333333
2018-2024,within,x,SpAM,mean,3.5841666666666665
2018-2025,within,x,SpAM,mean,3.6840625
2018-2026,within,x,SpAM,mean,3.7186458333333334
2018-2027,within,x,SpAM,mean,3.825625
2018-2028,within,x,SpAM,mean,3.4781250000000004
2018-2029,within,x,SpAM,mean,3.8107291666666665
2018-2030,within,x,SpAM,mean,3.6251041666666666
2018-2031,within,x,SpAM,mean,3.5790625
2018-2032,within,x,SpAM,mean,3.59
2018-2033,within,x,SpAM,mean,3.9037499999999996
2018-2034,within,x,SpAM,mean,3.559375
2018-2035,within,x,SpAM,mean,3.6116666666666664
2018-2036,within,x,SpAM,mean,3.5529166666666665
2018-2037,within,x,SpAM,mean,3.5041666666666664
2018-2038,within,x,SpAM,mean,3.6903125
2018-2039,within,x,SpAM,mean,3.8611458333333335
2018-2040,within,x,SpAM,mean,3.3702083333333333
2018-2041,within,x,SpAM,mean,3.431770833333333
2018-2042,within,x,SpAM,mean,3.5676041666666665
2018-2043,within,x,SpAM,mean,3.577916666666667
2018-2044,within,x,SpAM,mean,3.3759375
2018-2045,within,x,SpAM,mean,3.4136458333333337
2018-2046,within,x,SpAM,mean,3.5434375
2018-2047,within,x,SpAM,mean,3.5983333333333336
2018-2048,within,x,SpAM,mean,3.4892708333333333
2018-2049,within,x,SpAM,mean,3.42375
2018-2050,within,x,SpAM,mean,3.6525
2018-2051,within,x,SpAM,mean,3.818854166666667
2018-2052,within,x,SpAM,mean,3.5969791666666664
2018-2053,within,x,SpAM,mean,3.4604166666666663
2018-2054,within,x,SpAM,mean,3.493125
2018-2055,within,x,SpAM,mean,3.802604166666667
2018-2056,within,x,SpAM,mean,3.5401041666666666
2018-2057,within,x,SpAM,mean,3.606875
2018-2058,within,x,SpAM,mean,4.029166666666667
2018-2059,within,x,SpAM,mean,3.2815625
2018-2060,within,x,SpAM,mean,3.605625
2018-2061,within,x,SpAM,mean,3.610208333333333
2018-2062,within,x,SpAM,mean,3.599375
2018-2063,within,x,SpAM,mean,3.7342708333333334
2018-2064,within,x,SpAM,mean,3.642083333333333
2019-2020,within,x,SpAM,mean,3.5252083333333335
2019-2021,within,x,SpAM,mean,3.4709375
2019-2022,within,x,SpAM,mean,4.112708333333334
2019-2023,within,x,SpAM,mean,3.462395833333334
2019-2024,within,x,SpAM,mean,3.7816666666666667
2019-2025,within,x,SpAM,mean,3.3967708333333335
2019-2026,within,x,SpAM,mean,3.4417708333333334
2019-2027,within,x,SpAM,mean,3.4672916666666667
2019-2028,within,x,SpAM,mean,3.671145833333333
2019-2029,within,x,SpAM,mean,3.4821875
2019-2030,within,x,SpAM,mean,3.9831250000000002
2019-2031,within,x,SpAM,mean,3.477708333333333
2019-2032,within,x,SpAM,mean,4.2228125
2019-2033,within,x,SpAM,mean,3.4693750000000003
2019-2034,within,x,SpAM,mean,3.7878125000000002
2019-2035,within,x,SpAM,mean,3.69
2019-2036,within,x,SpAM,mean,3.656458333333333
2019-2037,within,x,SpAM,mean,3.8298958333333335
2019-2038,within,x,SpAM,mean,4.0408333333333335
2019-2039,within,x,SpAM,mean,3.7740625000000003
2019-2040,within,x,SpAM,mean,3.7213541666666665
2019-2041,within,x,SpAM,mean,3.6823958333333335
2019-2042,within,x,SpAM,mean,3.901770833333333
2019-2043,within,x,SpAM,mean,3.5653125
2019-2044,within,x,SpAM,mean,3.6619791666666663
2019-2045,within,x,SpAM,mean,3.5284375
2019-2046,within,x,SpAM,mean,3.352708333333333
2019-2047,within,x,SpAM,mean,3.5488541666666666
2019-2048,within,x,SpAM,mean,3.7265625
2019-2049,within,x,SpAM,mean,3.5056249999999998
2019-2050,within,x,SpAM,mean,3.6005208333333334
2019-2051,within,x,SpAM,mean,3.6158333333333332
2019-2052,within,x,SpAM,mean,3.4609375
2019-2053,within,x,SpAM,mean,3.583854166666667
2019-2054,within,x,SpAM,mean,3.3544791666666667
2019-2055,within,x,SpAM,mean,3.55375
2019-2056,within,x,SpAM,mean,3.698020833333333
2019-2057,within,x,SpAM,mean,3.4946875
2019-2058,within,x,SpAM,mean,3.627395833333333
2019-2059,within,x,SpAM,mean,3.534479166666667
2019-2060,within,x,SpAM,mean,3.7221875000000004
2019-2061,within,x,SpAM,mean,3.6464583333333334
2019-2062,within,x,SpAM,mean,3.6582291666666666
2019-2063,within,x,SpAM,mean,3.6146874999999996
2019-2064,within,x,SpAM,mean,3.524583333333333
2020-2021,within,x,SpAM,mean,3.3947916666666664
2020-2022,within,x,SpAM,mean,3.690208333333333
2020-2023,within,x,SpAM,mean,3.507604166666667
2020-2024,within,x,SpAM,mean,3.990625
2020-2025,within,x,SpAM,mean,3.5081249999999997
2020-2026,within,x,SpAM,mean,3.3865625
2020-2027,within,x,SpAM,mean,3.5408333333333335
2020-2028,within,x,SpAM,mean,3.4314583333333335
2020-2029,within,x,SpAM,mean,3.4696875
2020-2030,within,x,SpAM,mean,3.665208333333333
2020-2031,within,x,SpAM,mean,3.3804166666666666
2020-2032,within,x,SpAM,mean,3.711041666666667
2020-2033,within,x,SpAM,mean,3.83875
2020-2034,within,x,SpAM,mean,3.4396875
2020-2035,within,x,SpAM,mean,3.4803125
2020-2036,within,x,SpAM,mean,3.741458333333333
2020-2037,within,x,SpAM,mean,3.369583333333334
2020-2038,within,x,SpAM,mean,3.6727083333333335
2020-2039,within,x,SpAM,mean,3.5686458333333335
2020-2040,within,x,SpAM,mean,3.3153125
2020-2041,within,x,SpAM,mean,3.4520833333333334
2020-2042,within,x,SpAM,mean,3.558125
2020-2043,within,x,SpAM,mean,3.62
2020-2044,within,x,SpAM,mean,3.4762500000000003
2020-2045,within,x,SpAM,mean,3.3924999999999996
2020-2046,within,x,SpAM,mean,3.5860416666666666
2020-2047,within,x,SpAM,mean,3.44125
2020-2048,within,x,SpAM,mean,3.6279166666666667
2020-2049,within,x,SpAM,mean,3.539270833333333
2020-2050,within,x,SpAM,mean,3.3581250000000002
2020-2051,within,x,SpAM,mean,3.745
2020-2052,within,x,SpAM,mean,3.6134375
2020-2053,within,x,SpAM,mean,3.5167708333333336
2020-2054,within,x,SpAM,mean,3.6714583333333337
2020-2055,within,x,SpAM,mean,3.6676041666666666
2020-2056,within,x,SpAM,mean,3.5728125000000004
2020-2057,within,x,SpAM,mean,3.5142708333333332
2020-2058,within,x,SpAM,mean,3.5033333333333334
2020-2059,within,x,SpAM,mean,3.5136458333333334
2020-2060,within,x,SpAM,mean,3.5708333333333333
2020-2061,within,x,SpAM,mean,3.3157291666666664
2020-2062,within,x,SpAM,mean,3.4257291666666667
2020-2063,within,x,SpAM,mean,3.7761458333333335
2020-2064,within,x,SpAM,mean,3.6342708333333333
2021-2022,within,x,SpAM,mean,3.564791666666667
2021-2023,within,x,SpAM,mean,3.5357291666666666
2021-2024,within,x,SpAM,mean,3.4761458333333333
2021-2025,within,x,SpAM,mean,3.8959374999999996
2021-2026,within,x,SpAM,mean,3.363645833333333
2021-2027,within,x,SpAM,mean,3.7569791666666665
2021-2028,within,x,SpAM,mean,3.8378124999999996
